feature,brugada_mean,normal_mean,effect_size,abs_effect,p_value
st_V1_st_curvature_sign_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
morph_V3_t_amplitude_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V2_st_j40_j0_ratio_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V2_j_point_amplitude_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V2_high_takeoff_gt_1mm_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
morph_V3_t_mean_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
morph_V2_high_takeoff_gt_1mm_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V2_rs_ratio_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V3_st_j80_j0_ratio_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
morph_V3_t_peak_value_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
morph_V2_second_hump_present_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V3_st_j20_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V3_j_point_amplitude_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V3_j_point_confidence_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
morph_V1_second_hump_present_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V1_st_j80_j0_ratio_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
morph_V1_t_polarity_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
morph_V1_t_inversion_indicator_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
morph_V3_t_inversion_indicator_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V1_r_amplitude_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
morph_V1_covedness_score_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V3_r_amplitude_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
morph_V2_t_amplitude_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V2_st_curvature_sign_n_valid,13.162162162162161,12.623693379790941,0.2074073943562349,0.2074073943562349,0.11286986922085472
st_V1_st_curvature_sign_std,0.5936990395089318,0.6708408760506339,-0.20588609567178015,0.20588609567178015,0.2700839390544778
sq_V6_noise_energy,2.366239975832196e-05,6.389125441461102e-05,-0.2009656330594639,0.2009656330594639,4.365257104449112e-06
sq_III_range,0.9769729729729729,1.0942299651567944,-0.1993867103727433,0.1993867103727433,0.03849624702628824
st_V2_r_amplitude_std,0.15479446620126153,0.18470099423055436,-0.19820648677796723,0.19820648677796723,0.08103722976511699
st_V2_s_amplitude_median,-0.8806824324324323,-0.984698606271777,0.19426355573752074,0.19426355573752074,0.17946198925261925
st_V1_st_j40_j0_ratio_std,0.3953582174283868,0.26216636856221726,0.19385463963905353,0.19385463963905353,0.2675222158193372
morph_V3_high_takeoff_gt_2mm_std,0.06856061046880298,0.04360933226492273,0.19356900729749674,0.19356900729749674,0.18645335020168474
st_V3_high_takeoff_gt_2mm_std,0.06856061046880298,0.04360933226492273,0.19356900729749674,0.19356900729749674,0.18645335020168474
st_V1_st_j40_j0_ratio_max,1.6029634998510809,1.2208480355431612,0.19294333871190616,0.19294333871190616,0.056586266604302674
sq_V1_range,1.0658378378378377,1.1747108013937284,-0.1925119441176809,0.1925119441176809,0.0036103739438551226
morph_V3_t_amplitude_mean,0.06538202245886066,0.058226410908724914,0.19249341744296164,0.19249341744296164,0.240243980403418
st_V3_s_amplitude_mean,-1.0615231244698156,-0.9670791115257485,-0.188150704607178,0.188150704607178,0.10053745232136192
morph_V2_t_peak_value_min,-0.07027027027027027,-0.04316376306620207,-0.187407241029209,0.187407241029209,0.006182415687654099
st_V2_high_takeoff_gt_2mm_std,0.07554234267048039,0.10844923475119196,-0.18666708667366078,0.18666708667366078,0.1663673573790312
morph_V2_high_takeoff_gt_2mm_std,0.07554234267048039,0.10844923475119196,-0.18666708667366078,0.18666708667366078,0.1663673573790312
sq_V2_snr_proxy,2639.2610522647024,1995.0311792077134,0.18549569356977183,0.18549569356977183,0.009514299977025157
st_V3_s_amplitude_median,-1.0659594594594595,-0.973140243902439,-0.18379984327362442,0.18379984327362442,0.10826857342637879
sq_aVL_baseline_drift,2.440044901113462e-05,1.056519928176534e-05,0.18368518663320052,0.18368518663320052,0.7743245272858301
sq_III_min,-0.39956756756756756,-0.3491463414634146,-0.1828578685980629,0.1828578685980629,0.43306074410712714
morph_V1_t_polarity_min,0.5135135135135135,0.34494773519163763,0.1819430959886086,0.1819430959886086,0.16309150513464132
median_rr_ms,859.9324324324324,888.3797909407665,-0.18146796087683392,0.18146796087683392,0.23942444932359053
st_V2_s_amplitude_mean,-0.8794468461801184,-0.9754662415641544,0.18141618561418685,0.18141618561418685,0.21222774065655214
cl_n_leads_coved_v1v3,0.0,0.0313588850174216,-0.18125527764712734,0.18125527764712734,0.1476458766777207
st_V3_st_slope_j0_j40_median,0.0011716216216216095,0.0008433797909407435,0.18115814524527626,0.18115814524527626,0.6251969834866127
st_V3_st_slope_j0_j40_mean,0.0011778547009153443,0.0008579482905849089,0.18062406622235627,0.18062406622235627,0.6430030362597823
morph_V1_t_mean_max,0.0521465607193548,0.04575848787835102,0.1803425567747189,0.1803425567747189,0.03873115692226974
sq_I_baseline_drift,3.0326665417399984e-05,1.5140325656888508e-05,0.1788912146635962,0.1788912146635962,0.9885368862746376
st_V3_st_monotonicity_std,0.0642652758766934,0.05605390064279207,0.17802303538170802,0.17802303538170802,0.10531751778615385
st_V1_st_j40_j0_ratio_mean,0.8201640487205841,0.7197142353933547,0.17759666762477436,0.17759666762477436,0.0661877221153807
morph_V1_t_peak_value_max,0.07302027027027026,0.06384843205574911,0.1774941537359532,0.1774941537359532,0.025614711774984762
st_V2_st_slope_j0_j40_std,0.0006256004300437297,0.0005119876027742947,0.17748055362047901,0.17748055362047901,1.644851263311223e-05
rr_mean_ms,858.0245049045359,885.114130709332,-0.1773767816055155,0.1773767816055155,0.2473161292227547
st_V3_high_takeoff_gt_2mm_min,0.13513513513513514,0.08362369337979095,0.1761145431522697,0.1761145431522697,0.17714811442915368
morph_V3_high_takeoff_gt_2mm_min,0.13513513513513514,0.08362369337979095,0.1761145431522697,0.1761145431522697,0.17714811442915368
sq_V2_noise_energy,7.728415603755825e-05,0.00011147424640562722,-0.17522481242852628,0.17522481242852628,0.012620527950019021
sq_II_min,-0.44706756756756766,-0.40135540069686415,-0.17378446940167974,0.17378446940167974,0.18519391070991764
morph_V2_t_mean_std,0.018678400666711083,0.014033768002356185,0.17004683243821372,0.17004683243821372,0.7194571317455976
st_V2_st_j80_max,0.243304054054054,0.2136515679442509,0.1682427706861506,0.1682427706861506,0.015980620876163466
morph_V1_t_mean_std,0.013004019991443598,0.010902750504520737,0.16733664366615875,0.16733664366615875,0.2501377716401242
sq_V2_range,1.648972972972973,1.7911463414634146,-0.1658528345978368,0.1658528345978368,0.10813117154916196
st_V1_rs_ratio_std,0.4629894186988266,2.396024227533625,-0.16425393788203743,0.16425393788203743,0.008309589705586283
st_V3_st_j40_j0_ratio_max,3.98516647700666,3.0710439838665398,0.16333494059193718,0.16333494059193718,0.8562467026084885
morph_V1_covedness_score_min,0.007913288288288255,0.0046777003484320305,0.16324304589557134,0.16324304589557134,0.049032331066728815
sq_V2_min,-1.0730405405405405,-1.1718327526132404,0.16095365870738768,0.16095365870738768,0.15673876025406772
sq_V3_std,0.2704463882400041,0.2559256803913471,0.1592153073606203,0.1592153073606203,0.3112571242137858
morph_V1_t_polarity_std,0.1777688926689865,0.2343728754904529,-0.15730520155186484,0.15730520155186484,0.16231552477654954
st_V2_st_j80_min,0.13267567567567562,0.10504006968641114,0.1570484679334571,0.1570484679334571,0.019970650771010658
st_V1_rs_ratio_min,-1.8649329210397103,-8.514713049044742,0.15673006876411535,0.15673006876411535,0.00047848237515397594
sq_I_range,0.8524594594594593,0.7928083623693379,0.1565039663335165,0.1565039663335165,0.7993094827174956
sq_V3_min,-1.157216216216216,-1.0737700348432055,-0.1564478344421047,0.1564478344421047,0.182107052519223
cl_argmax_st_v1v3,0.8918918918918919,1.0,-0.1546934860237189,0.1546934860237189,0.24693277718017925
st_V3_j_point_amplitude_std,0.01964552711345162,0.022590096444439812,-0.1520268229520761,0.1520268229520761,0.42214867725289806
hr_estimate_bpm,71.84397487513858,69.93036854627707,0.1509766278560279,0.1509766278560279,0.2473161292227547
sq_III_baseline_drift,3.500481597756974e-05,2.4177186236244815e-05,0.15077919874746137,0.15077919874746137,0.9765779353298132
morph_V3_t_polarity_std,0.27255936931624936,0.33056105925649415,-0.1503007337982503,0.1503007337982503,0.27540418064258276
sq_V6_mean,0.03991858108108104,0.04295563298490124,-0.14818768007555388,0.14818768007555388,0.2445222926862698
st_V3_s_amplitude_min,-1.1334256756756758,-1.0554999999999999,-0.14748286177428493,0.14748286177428493,0.1651326828973937
sq_I_max,0.5303648648648649,0.5684459930313589,-0.1467318125895972,0.1467318125895972,0.19750345236489764
morph_V3_t_inversion_indicator_mean,0.09995814995814996,0.1391743919695344,-0.1458334220964796,0.1458334220964796,0.04271081384388987
sq_I_std,0.10335611060217609,0.09793403632310138,0.14570548085174384,0.14570548085174384,0.6345212992726175
st_V3_r_amplitude_min,0.17729054054054055,0.050675958188153326,0.14436839858757258,0.14436839858757258,0.2888318608280892
sq_V6_baseline_drift,2.3131497662852306e-05,4.3683525903843804e-05,-0.14323038361317275,0.14323038361317275,0.12761701055567945
st_V1_s_amplitude_max,-0.4041081081081081,-0.44698780487804873,0.14238026896355716,0.14238026896355716,0.24225015085322932
st_V1_j_point_confidence_std,0.006574381829871891,0.001587613587295518,0.1423435884366309,0.1423435884366309,0.3007025249622415
sq_V1_mean,-0.015327454954954928,-0.013175708478513327,-0.1420878576899955,0.1420878576899955,0.40431901012766713
st_V3_st_j80_j0_ratio_std,1.3645998962707577,1.7025135023140157,-0.1404652025870026,0.1404652025870026,0.004685816518243894
sq_aVF_rms,0.14272958347293466,0.1524012631456335,-0.1404351996826308,0.1404351996826308,0.4900314814750286
morph_V2_t_inversion_indicator_min,0.013513513513513514,0.003484320557491289,0.1349300279573308,0.1349300279573308,0.3029756526516517
morph_V2_trough_depth_between_humps_n_valid,0.013513513513513514,0.003484320557491289,0.1349300279573308,0.1349300279573308,0.3029756526516517
morph_V2_second_hump_amplitude_n_valid,0.013513513513513514,0.003484320557491289,0.1349300279573308,0.1349300279573308,0.3029756526516517
morph_V2_second_hump_present_max,0.013513513513513514,0.003484320557491289,0.1349300279573308,0.1349300279573308,0.3029756526516517
st_V2_j_point_confidence_min,0.9864864864864865,0.9965156794425087,-0.13493002795733078,0.13493002795733078,0.3029756526516517
morph_V1_t_polarity_median,0.8108108108108109,0.8780487804878049,-0.13421593840770338,0.13421593840770338,0.331978794785206
sq_V3_rms,0.2752747396591421,0.26287827214516785,0.13231910364667987,0.13231910364667987,0.40643447200028515
sq_aVF_std,0.13978050678782628,0.14859985296529507,-0.1316304541771407,0.1316304541771407,0.5090775867646011
morph_V3_saddleback_score_max,0.06320382882882877,0.03661875725900112,0.13150218453110343,0.13150218453110343,6.413185693458282e-05
sq_V5_noise_energy,6.143342536500016e-05,0.00019753254425238884,-0.1263724536322506,0.1263724536322506,3.620017431850035e-07
sq_V3_baseline_drift,7.158079510065836e-05,8.718709159239319e-05,-0.12506982129448968,0.12506982129448968,0.27459348947155726
sq_V2_baseline_drift,5.078246190042196e-05,8.423787333368155e-05,-0.12499796192319734,0.12499796192319734,0.4683046895382421
st_V3_st_j40_j0_ratio_mean,1.7622130662077673,1.548997640221202,0.12373821173611796,0.12373821173611796,0.8167306141899038
sq_I_rms,0.10589821629038605,0.10122561965957425,0.12214463591488064,0.12214463591488064,0.7552612247029203
st_V2_j_point_confidence_std,0.0036009372298729256,0.0010452961672473868,0.1211803832406432,0.1211803832406432,0.30526392580136286
morph_V1_t_peak_value_median,0.03632770270270269,0.03273344947735189,0.12001747013630565,0.12001747013630565,0.014586156304867611
morph_V2_second_hump_present_std,0.0037349378269768015,0.0010950163084576807,0.12001436712104604,0.12001436712104604,0.30526392580136286
morph_V1_t_mean_min,0.0015373181237151633,0.00616780937345088,-0.11955675185007424,0.11955675185007424,0.004307174941798729
sq_aVL_range,0.664108108108108,0.6192264808362369,0.11907437033973511,0.11907437033973511,0.9496934314606558
sq_aVF_min,-0.3840135135135135,-0.3539999999999999,-0.11873322243144796,0.11873322243144796,0.3044391379293738
morph_V1_covedness_score_max,0.07860698198198195,0.06984785133565616,0.11481992769961892,0.11481992769961892,0.936767615908195
st_V1_st_j80_min,0.038804054054054044,0.0317369337979094,0.11419918397230215,0.11419918397230215,0.34427229747889576
sq_V3_noise_energy,0.00013159850556442737,0.00016613764498711665,-0.1131737965755018,0.1131737965755018,0.011388959304174424
st_V3_st_j80_j0_ratio_mean,3.2000806878336645,3.615032310516318,-0.10889905494503249,0.10889905494503249,0.08685677613939255
sq_V2_max,0.5759324324324325,0.6193135888501742,-0.10865730218282098,0.10865730218282098,0.4203434023441951
st_V3_st_slope_j20_j80_min,0.0008164414414414265,0.000982520325203224,-0.10792284400882333,0.10792284400882333,0.06748209807264106
sq_V5_mean,0.053033693693693665,0.05627481707317069,-0.10755349233182356,0.10755349233182356,0.4250435616496758
sq_V5_rms,0.23004066670512957,0.23947127399400256,-0.10667066985072375,0.10667066985072375,0.5993425081378227
morph_V3_t_amplitude_min,0.041006756756756725,0.037834494773519134,0.10564393654021094,0.10564393654021094,0.247817524868435
morph_V1_t_polarity_mean,0.7712488094841035,0.8148653326814835,-0.10522489491614194,0.10522489491614194,0.4209317904422142
st_V1_st_j40_j0_ratio_min,0.37309965911111276,0.26333422704453646,0.1048438952482645,0.1048438952482645,0.41068498511279194
st_V2_j_point_confidence_mean,0.9989604989604989,0.9996515679442508,-0.10421396968449649,0.10421396968449649,0.30526392580136286
sq_aVL_mean,0.0040149662162162056,0.0027048083623693276,0.1031476357770999,0.1031476357770999,0.5424900259737493
sq_V5_min,-0.5012972972972972,-0.45866898954703833,-0.10171944886657855,0.10171944886657855,0.01060254834683418
sq_V5_std,0.22320672339945852,0.23187456468683712,-0.1014779229987435,0.1014779229987435,0.6159426931283652
morph_V2_second_hump_present_mean,0.0011261261261261257,0.00038714672861014324,0.10122742773603169,0.10122742773603169,0.30526392580136286
st_V3_st_j80_j0_ratio_median,2.921994406851037,3.2803779087241227,-0.09735620252787197,0.09735620252787197,0.15203939068926325
sq_I_snr_proxy,1709.4086152625318,1492.5594896316657,0.09409797111338025,0.09409797111338025,0.18769587645716101
morph_V1_second_hump_present_max,0.0,0.006968641114982578,-0.09375419782950682,0.09375419782950682,0.4750733099351572
st_V2_st_j20_std,0.03635751761737847,0.030475044801483834,0.09370146146118086,0.09370146146118086,0.16800469734051304
morph_V1_covedness_score_median,0.01771846846846843,0.02061280487804874,-0.09333598988919506,0.09333598988919506,0.899576359603359
st_V3_st_slope_j20_j80_max,0.0020069819819819442,0.0021495934959349207,-0.09279839139076397,0.09279839139076397,0.19554866512704216
morph_V1_second_hump_present_std,0.0,0.002431378712934423,-0.0923265564655825,0.0923265564655825,0.475075013575471
morph_V3_t_inversion_indicator_min,0.02702702702702703,0.04529616724738676,-0.091419592134742,0.091419592134742,0.4843060115337897
st_V1_st_j80_j0_ratio_mean,0.46183275215707,0.5383622701319353,-0.08957676329421264,0.08957676329421264,0.0006146688936310952
morph_V3_t_inversion_indicator_median,0.08108108108108109,0.10801393728222997,-0.08935282444116052,0.08935282444116052,0.45708568871786226
sq_II_baseline_drift,3.470588500805093e-05,3.996200389254407e-05,-0.0890398777872878,0.0890398777872878,0.38489419337485253
st_V3_r_amplitude_mean,0.4538264006208859,0.38172215881095706,0.08868574331829715,0.08868574331829715,0.42070556467220244
st_V1_st_j80_j0_ratio_std,0.39452058993540257,0.3268345080549216,0.08861565586640743,0.08861565586640743,0.004967488995591997
st_V3_st_j40_j0_ratio_median,1.5527325820809228,1.4171930114098779,0.0878324306535324,0.0878324306535324,0.47252986729909296
morph_V1_covedness_score_std,0.021902815750119237,0.019958852975817155,0.08701725767702509,0.08701725767702509,0.6111163913792975
morph_V1_second_hump_present_mean,0.0,0.0010633965337798086,-0.08688646491730052,0.08688646491730052,0.475075013575471
morph_V2_t_inversion_indicator_median,0.04054054054054054,0.02613240418118467,0.0866892876906015,0.0866892876906015,0.5696193354376159
sq_V4_range,2.251527027027027,2.3153658536585366,-0.08659851607721891,0.08659851607721891,0.630963497462508
st_V3_st_j40_j0_ratio_std,0.8757721480125669,0.7475267223770209,0.08449403148501154,0.08449403148501154,0.158576026244162
st_V3_st_j80_j0_ratio_max,6.314396075491951,7.030463409495289,-0.0840152298704769,0.0840152298704769,0.03410082134273356
morph_V2_t_inversion_indicator_mean,0.049891849891849895,0.03767294419525787,0.08392225395002773,0.08392225395002773,0.8694203251508277
morph_V1_trough_depth_between_humps_n_valid,0.0,0.013937282229965157,-0.08380962683161099,0.08380962683161099,0.475075013575471
morph_V1_second_hump_amplitude_n_valid,0.0,0.013937282229965157,-0.08380962683161099,0.08380962683161099,0.475075013575471
st_V2_st_j40_j0_ratio_min,0.5423190400572576,0.4780100088625783,0.0836742262650173,0.0836742262650173,0.6318527063453058
morph_V1_t_peak_value_mean,0.03520907125245357,0.032735427382581984,0.08289548626380874,0.08289548626380874,0.030189058262692952
sq_V1_noise_energy,4.683773048939056e-05,3.750768684662912e-05,0.08282451381684539,0.08282451381684539,0.005577221904507686
sq_V1_std,0.13541229699814702,0.14035980662889125,-0.08271425007561053,0.08271425007561053,0.4294076348876764
st_V2_st_j40_std,0.030677201920433425,0.02610551891006981,0.08212401357089735,0.08212401357089735,0.052886338235876934
sq_V5_baseline_drift,3.723972364110255e-05,0.00016692097749243626,-0.08120794950011566,0.08120794950011566,0.11646349106663477
morph_V3_t_amplitude_max,0.0950135135135135,0.0905696864111498,0.07957693338922871,0.07957693338922871,0.6619132066408244
sq_V1_rms,0.1369022363370964,0.1416747330032596,-0.07939063205521285,0.07939063205521285,0.4330641469472778
sq_aVR_baseline_drift,2.4106785763183475e-05,2.116242120391176e-05,0.07675277314784887,0.07675277314784887,0.4128203755129566
st_V3_r_amplitude_median,0.46254729729729727,0.3990984320557491,0.07674829326419659,0.07674829326419659,0.4456299569323482
sq_V6_min,-0.2988378378378378,-0.2821254355400697,-0.07420362143372534,0.07420362143372534,0.07190938958939293
morph_V2_t_mean_min,-0.026857588096191043,-0.021527267697686824,-0.07262543867633554,0.07262543867633554,0.00035785378161517963
sq_V2_rms,0.21758954702878605,0.2249611912272238,-0.07057667990430629,0.07057667990430629,0.6124311585873692
st_V3_st_j80_j0_ratio_min,1.6381957413785877,1.5181017428475494,0.06936955822835703,0.06936955822835703,0.8946443710179675
sq_V3_max,0.9482837837837839,0.9818362369337981,-0.06855413854578439,0.06855413854578439,0.669179629041263
sq_aVL_noise_energy,2.337279551965149e-05,2.600789722730885e-05,-0.06779466726193625,0.06779466726193625,0.03654907641577177
sq_V3_range,2.1055,2.055606271777003,0.06770718778741265,0.06770718778741265,0.46600779780590884
st_V2_st_j60_std,0.02894796614106118,0.025665419138483025,0.06451135466975022,0.06451135466975022,0.3561972121686814
sq_V4_std,0.2742509938736937,0.26861596516107766,0.06435996705860267,0.06435996705860267,0.5846638865577861
st_V1_st_j80_j0_ratio_max,1.2381688228846595,1.1112386066862452,0.06302927373619853,0.06302927373619853,9.33521504309536e-06
morph_V3_t_peak_value_std,0.02383103311905511,0.02260600496783046,0.06218902737130394,0.06218902737130394,0.6971514965054759
st_V2_j_point_amplitude_std,0.0367977727905102,0.032896595936041655,0.061871150203233576,0.061871150203233576,0.14709875862339014
st_V3_rs_ratio_min,0.44145941989087273,0.352642469159969,0.06081461778885482,0.06081461778885482,0.46524499927817464
sq_V2_std,0.2156535084695042,0.22175804538432994,-0.05898358298351698,0.05898358298351698,0.6678160340249528
st_V3_st_slope_j20_j80_mean,0.0014521800977131511,0.0015409194742357665,-0.058395857057795986,0.058395857057795986,0.18727765313091982
st_V3_st_slope_j0_j40_min,0.00047567567567566885,0.00037020905923343416,0.05687576582884396,0.05687576582884396,0.1637950516291009
st_V3_r_amplitude_max,0.6912567567567568,0.657651567944251,0.04501479397656217,0.04501479397656217,0.6168216868797156
st_V1_rs_ratio_max,-0.25819747400666326,0.5261042960766289,-0.045013896051419255,0.045013896051419255,0.0029509874328665082
st_V3_st_slope_j20_j80_median,0.0014677927927927677,0.0015339721254355018,-0.042587588104421835,0.042587588104421835,0.19340350567751807
st_V2_s_amplitude_max,-0.7668310810810812,-0.7884494773519164,0.04203950548010696,0.04203950548010696,0.7647748130664052
morph_V3_saddleback_score_std,0.013648444658605909,0.010902730283575248,0.04149817533362903,0.04149817533362903,3.0612051800343266e-06
st_V3_rs_ratio_median,0.8776417147812315,0.81470054294923,0.03911886728384736,0.03911886728384736,0.641660733458268
sq_V1_baseline_drift,1.877924903664855e-05,2.1281351597742564e-05,-0.03622263207653712,0.03622263207653712,0.4814318635016487
st_V3_high_takeoff_gt_1mm_std,0.07325961243112464,0.07849574996378839,-0.03367826856351181,0.03367826856351181,0.7088624585152049
morph_V3_high_takeoff_gt_1mm_std,0.07325961243112464,0.07849574996378839,-0.03367826856351181,0.03367826856351181,0.7088624585152049
sq_III_std,0.12522669397736186,0.12309288474427031,0.033434415916758144,0.033434415916758144,0.485330565834297
sq_aVF_baseline_drift,2.706153305269595e-05,2.8619564721330762e-05,-0.032870678998377506,0.032870678998377506,0.804139500747759
sq_V4_rms,0.280683726810223,0.27769862655927885,0.03254083914216896,0.03254083914216896,0.6962275930240824
morph_V2_covedness_score_std,0.04181085430095727,0.04303764773831246,-0.03252784279536825,0.03252784279536825,0.6714562628724059
morph_V3_t_mean_std,0.013335622030509697,0.013682918444443611,-0.030661409026459866,0.030661409026459866,0.9099790162740733
st_V1_st_j40_j0_ratio_median,0.7045690366327888,0.7146918766892054,-0.026867427114835953,0.026867427114835953,0.029111907875171133
st_V2_st_slope_j20_j80_std,0.00047438176923042476,0.00045902706943320076,0.026261004966528598,0.026261004966528598,0.21545004497690068
sq_III_rms,0.12707350522962782,0.12540343487269706,0.025595566061019776,0.025595566061019776,0.5106820858146461
st_V3_rs_ratio_mean,1.0551637650848218,0.9721478113157543,0.025069075016390836,0.025069075016390836,0.6309642379053861
morph_V3_t_amplitude_std,0.014856452806752341,0.014578744157753275,0.023039136207744036,0.023039136207744036,0.971596438225698
st_V1_st_j80_j0_ratio_min,-0.027537759577209983,-0.06568916115134575,0.02102440584719498,0.02102440584719498,0.03028437810990942
st_V2_st_area_above_baseline_std,0.2578696922800022,0.26445825067958584,-0.02007246902747777,0.02007246902747777,0.9666160489801436
sq_aVL_min,-0.32712162162162156,-0.33290243902439026,0.019635547384929446,0.019635547384929446,0.38114317208175463
st_V2_st_monotonicity_std,0.08602641911299512,0.08682377982776522,-0.01951368692611687,0.01951368692611687,0.1651073205777579
sq_I_noise_energy,2.2394614961708644e-05,2.1712761799370837e-05,0.016965132646787884,0.016965132646787884,0.17584590975860126
st_V2_st_j80_std,0.029728934022974503,0.030736418941143488,-0.016401933838835307,0.016401933838835307,0.5958737202471411
st_V3_rs_ratio_std,0.6709523558466943,0.769134165828082,-0.013259979165835342,0.013259979165835342,0.0013093627850710317
morph_V2_t_inversion_indicator_std,0.04912807434969936,0.04772215767366837,0.011418382366620846,0.011418382366620846,0.949008329135926
cl_n_leads_t_inverted_v1v3,0.13513513513513514,0.13937282229965156,-0.010288430854107144,0.010288430854107144,0.6126347990124815
st_V3_st_convexity_std,0.001155686064603069,0.0011715402674868625,-0.007748703032035417,0.007748703032035417,0.13858279523823938
st_V3_st_slope_j20_j80_std,0.00033619709126867084,0.0003339797095459382,0.007463739493358595,0.007463739493358595,0.8332670699797404
st_V3_rs_ratio_max,2.8882279980988597,3.077690257443514,-0.006924092337126791,0.006924092337126791,0.9775743506082212
morph_V2_t_inversion_indicator_max,0.14864864864864866,0.14634146341463414,0.006509895552546435,0.006509895552546435,0.9609888005454947
morph_V1_covedness_score_mean,0.0259526641410832,0.02606982124762015,-0.003658291584106672,0.003658291584106672,0.8557564735883186
morph_V1_second_hump_present_min,0.0,0.0,0.0,0.0,1.0
morph_V1_second_hump_present_median,0.0,0.0,0.0,0.0,1.0
morph_V3_second_hump_amplitude_n_valid,0.0,0.0,0.0,0.0,1.0
st_V2_j_point_confidence_max,1.0,1.0,0.0,0.0,1.0
st_V2_j_point_confidence_median,1.0,1.0,0.0,0.0,1.0
morph_V3_trough_depth_between_humps_n_valid,0.0,0.0,0.0,0.0,1.0
st_V3_j_point_confidence_min,1.0,1.0,0.0,0.0,1.0
st_V3_j_point_confidence_max,1.0,1.0,0.0,0.0,1.0
morph_V2_second_hump_present_min,0.0,0.0,0.0,0.0,1.0
morph_V2_second_hump_present_median,0.0,0.0,0.0,0.0,1.0
st_V3_j_point_confidence_std,0.0,0.0,0.0,0.0,1.0
st_V3_j_point_confidence_median,1.0,1.0,0.0,0.0,1.0
st_V3_j_point_confidence_mean,1.0,1.0,0.0,0.0,1.0
morph_V3_second_hump_present_mean,0.0,0.0,0.0,0.0,1.0
morph_V3_second_hump_present_median,0.0,0.0,0.0,0.0,1.0
morph_V3_second_hump_present_std,0.0,0.0,0.0,0.0,1.0
morph_V3_second_hump_present_min,0.0,0.0,0.0,0.0,1.0
morph_V3_second_hump_present_max,0.0,0.0,0.0,0.0,1.0
