feature,mean_FP,mean_TN,std_FP,std_TN,mean_difference,cohen_d,abs_cohen_d
st_V1_high_takeoff_gt_2mm_max,0.125,0.3212996389891697,0.33071891388307384,0.46697556785617694,-0.1962996389891697,-0.42297931240459696,0.42297931240459696
morph_V1_high_takeoff_gt_2mm_max,0.125,0.3212996389891697,0.33071891388307384,0.46697556785617694,-0.1962996389891697,-0.42297931240459696,0.42297931240459696
st_V1_st_j80_std,0.011953290298124076,0.019295437197086502,0.004050159940168419,0.017610572698407843,-0.007342146898962426,-0.4218879894034412,0.4218879894034412
morph_V3_t_mean_std,0.008669227780265262,0.013362751897943897,0.004235206393174601,0.01138931460783716,-0.004693524117678635,-0.4165622641731326,0.4165622641731326
st_V1_st_j60_std,0.012363277997873238,0.01924503011379064,0.005637505432397427,0.016922558348687465,-0.006881752115917402,-0.4112077939216163,0.4112077939216163
morph_V1_t_polarity_min,0.75,0.37184115523465705,0.6614378277661477,0.928296372541526,0.37815884476534295,0.4098718241384261,0.4098718241384261
st_V2_st_curvature_sign_median,1.0,0.7220216606498195,0.0,0.6892565656192386,0.27797833935018046,0.4083840023461555,0.4083840023461555
st_V3_j_point_amplitude_mean,0.03135050054112552,0.0787684186894936,0.04993285715893377,0.11804229089337942,-0.04741791814836807,-0.40584508906377864,0.40584508906377864
sq_aVF_min,-0.254625,-0.3595740072202166,0.18381168182408866,0.26399592309544856,0.1049490072202166,0.40009780735290446,0.40009780735290446
morph_V3_covedness_score_min,0.10587499999999997,0.0691061973525872,0.09409845427647691,0.09200315104465917,0.036768802647412765,0.3994197114687012,0.3994197114687012
st_V3_st_curvature_sign_mean,0.9772727272727273,0.7982019500545057,0.06013071161510431,0.45450160792598804,0.17907077721822162,0.3988702040478541,0.3988702040478541
st_V2_j_point_amplitude_mean,0.122918777056277,0.17706306378019093,0.14547472686384808,0.1358873939663849,-0.05414428672391393,-0.3977317308363156,0.3977317308363156
st_V2_j_point_amplitude_median,0.12428124999999995,0.1795153429602888,0.14243915573302696,0.13904235060219408,-0.05523409296028883,-0.3970037860417236,0.3970037860417236
st_V2_st_j40_max,0.13824999999999998,0.20074548736462092,0.10437402694157202,0.15883916446886395,-0.06249548736462093,-0.3962457914268934,0.3962457914268934
st_V3_st_j80_std,0.020707088543130248,0.027252598671310035,0.009597907064997378,0.016664284804972087,-0.006545510128179787,-0.39607388146985534,0.39607388146985534
st_V2_st_j80_median,0.117125,0.16729422382671477,0.09306516534128116,0.12747813779803702,-0.050169223826714765,-0.3958446251858863,0.3958446251858863
st_V1_st_area_above_baseline_std,0.12495730250171208,0.18922843353037877,0.058638767231954256,0.16441744234949077,-0.06427113102866669,-0.39519127177957825,0.39519127177957825
st_V2_st_j20_mean,0.11735884740259739,0.16554962171031037,0.1225712194424537,0.12218451412683091,-0.048190774307712986,-0.39437891567122546,0.39437891567122546
morph_V3_t_inversion_indicator_min,0.125,0.04332129963898917,0.33071891388307384,0.20357938165879688,0.08167870036101083,0.3933192091529018,0.3933192091529018
st_V2_st_j20_median,0.11906249999999999,0.16783393501805052,0.1259380272941815,0.12445705167338023,-0.048771435018050535,-0.39175764077847186,0.39175764077847186
st_V2_st_convexity_max,0.002937499999999925,0.003920216606498155,0.0009406613365074333,0.0025437023437759787,-0.0009827166064982303,-0.39052500084129366,0.39052500084129366
st_V1_st_monotonicity_max,0.9318181818181819,0.8546110928782409,0.09906588508046983,0.20058391471196083,0.077207088939941,0.3885621634993344,0.3885621634993344
morph_V3_t_amplitude_min,0.04981249999999996,0.03816606498194943,0.045596694987136956,0.02952771206549015,0.01164643501805053,0.38783865631837305,0.38783865631837305
st_V1_st_curvature_sign_max,0.5,0.7545126353790613,0.8660254037844386,0.6507614512606331,-0.2545126353790613,-0.387422998082257,0.387422998082257
st_V2_st_j80_mean,0.11635982142857139,0.16606295902013757,0.090469762361989,0.12931663185857475,-0.04970313759156618,-0.38680241539768734,0.38680241539768734
st_V3_j_point_amplitude_median,0.03331249999999999,0.07938898916967509,0.051160401862671054,0.12037671425753534,-0.0460764891696751,-0.3867079191167629,0.3867079191167629
morph_V1_covedness_score_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_st_convexity_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_st_j80_j0_ratio_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_high_takeoff_gt_2mm_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V1_high_takeoff_gt_1mm_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_r_amplitude_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_st_area_above_baseline_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V3_saddleback_score_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V3_high_takeoff_gt_2mm_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_s_amplitude_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_st_area_above_baseline_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_st_j40_j0_ratio_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V2_t_amplitude_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_st_curvature_sign_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_st_j40_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V2_saddleback_score_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_high_takeoff_gt_1mm_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_st_j80_j0_ratio_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_st_j40_j0_ratio_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_st_slope_j0_j40_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_st_j60_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V3_second_hump_present_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V1_t_polarity_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_st_j20_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_rs_ratio_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_r_amplitude_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_j_point_amplitude_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_st_j40_j0_ratio_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_st_j40_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_r_amplitude_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V1_t_mean_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_st_slope_j20_j80_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_st_slope_j20_j80_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_st_area_above_baseline_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V2_t_inversion_indicator_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V2_high_takeoff_gt_1mm_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_st_convexity_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_j_point_confidence_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_st_j60_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V2_t_mean_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_st_slope_j0_j40_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V1_t_peak_value_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_st_slope_j0_j40_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V3_t_inversion_indicator_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V3_t_amplitude_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V3_t_polarity_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_st_monotonicity_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V3_t_mean_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_rs_ratio_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_s_amplitude_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_j_point_amplitude_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V2_t_polarity_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_rs_ratio_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_high_takeoff_gt_2mm_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V1_second_hump_present_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_j_point_amplitude_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_st_monotonicity_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_st_curvature_sign_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_st_j40_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_st_j20_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_st_j80_j0_ratio_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V2_t_peak_value_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_j_point_confidence_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V1_t_amplitude_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_st_slope_j20_j80_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_s_amplitude_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V2_covedness_score_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_high_takeoff_gt_1mm_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_high_takeoff_gt_1mm_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V1_high_takeoff_gt_2mm_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_st_j60_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V2_second_hump_present_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V3_t_peak_value_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_st_j80_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_j_point_confidence_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_high_takeoff_gt_2mm_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_st_monotonicity_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_st_j20_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V3_high_takeoff_gt_1mm_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V3_st_j80_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V1_t_inversion_indicator_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_st_convexity_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V1_saddleback_score_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V3_covedness_score_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V2_st_curvature_sign_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
st_V1_st_j80_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V2_high_takeoff_gt_2mm_n_valid,11.75,12.754512635379061,1.479019945774904,2.6267898207652105,-1.0045126353790614,-0.3856823389615941,0.3856823389615941
morph_V3_high_takeoff_gt_2mm_std,0.0,0.050291452889591595,0.0,0.1326238442242352,-0.050291452889591595,-0.3839823364335173,0.3839823364335173
st_V3_high_takeoff_gt_2mm_std,0.0,0.050291452889591595,0.0,0.1326238442242352,-0.050291452889591595,-0.3839823364335173,0.3839823364335173
st_V1_st_j40_std,0.013711458717386,0.020876270102020658,0.00821983240220531,0.018925868901553716,-0.0071648113846346576,-0.38242936041410946,0.38242936041410946
st_V2_st_j60_max,0.13856249999999995,0.1985830324909747,0.08974040251609082,0.158945510839642,-0.06002053249097475,-0.38083927036512477,0.38083927036512477
st_V2_st_j40_j0_ratio_min,0.7834467969991492,0.5026191871824144,0.503030889561484,0.7457169124720224,0.2808276098167348,0.37915153400945567,0.37915153400945567
st_V1_high_takeoff_gt_1mm_min,0.25,0.4368231046931408,0.4330127018922193,0.49599262081142514,-0.18682310469314078,-0.3777779173924715,0.3777779173924715
morph_V1_high_takeoff_gt_1mm_min,0.25,0.4368231046931408,0.4330127018922193,0.49599262081142514,-0.18682310469314078,-0.3777779173924715,0.3777779173924715
sq_V6_min,-0.19825,-0.2886534296028881,0.07569635063858757,0.24229135375734387,0.09040342960288808,0.37735384789807025,0.37735384789807025
st_V3_st_j20_std,0.013465132365082627,0.02067914456699828,0.007095490379011414,0.019403175125626237,-0.007214012201915655,-0.37584390289506564,0.37584390289506564
sq_V6_std,0.14684972942939228,0.1707931931382889,0.04009396390482073,0.06425984090644474,-0.023943463708896606,-0.37545036960651224,0.37545036960651224
st_V1_st_j20_std,0.015299723463274113,0.02594707890452307,0.00620151785528192,0.028773157506758473,-0.010647355441248956,-0.3744874078459622,0.3744874078459622
st_V3_st_j20_min,0.01856250000000001,0.05964801444043319,0.05136720591729707,0.11101775529455814,-0.04108551444043318,-0.37373098776201186,0.37373098776201186
morph_V3_t_peak_value_median,-0.050499999999999975,-0.02734566787003609,0.06419684084906359,0.062047861746377934,-0.023154332129963887,-0.3728441004111377,0.3728441004111377
sq_V6_rms,0.15202919336157258,0.17628511696337923,0.0412954054546374,0.0662778882193041,-0.024255923601806645,-0.36877398709478304,0.36877398709478304
sq_aVL_max,0.21775,0.3048086642599278,0.11258968647260725,0.2391714251553709,-0.08705866425992781,-0.36755670228772375,0.36755670228772375
morph_V3_t_peak_value_std,0.01532628910603695,0.02230465595423266,0.006139752765215445,0.019299191311399802,-0.006978366848195711,-0.365676183895539,0.365676183895539
st_V3_st_curvature_sign_std,0.07186994682200862,0.19409638360133102,0.19015000603047172,0.33893645066909484,-0.1222264367793224,-0.36371317254543756,0.36371317254543756
st_V2_st_j40_median,0.11368749999999997,0.15352075812274366,0.1050846942649119,0.1106867195511043,-0.03983325812274369,-0.3603137919602687,0.3603137919602687
st_V3_st_slope_j0_j40_max,0.000874999999999975,0.0015043321299638766,0.000659308349712033,0.0017693806167543439,-0.0006293321299639016,-0.3595290462560009,0.3595290462560009
st_V3_st_area_above_baseline_std,0.17159417498330587,0.2214723123218402,0.07990003754072367,0.14143583105329172,-0.04987813733853433,-0.35566320562668563,0.35566320562668563
st_V2_st_slope_j0_j40_std,0.00031751293757381247,0.0005051040650313209,0.00018691850864277482,0.0005347093698550442,-0.0001875911274575084,-0.3547000265110991,0.3547000265110991
morph_V1_high_takeoff_gt_1mm_median,0.5,0.6660649819494585,0.5,0.4687374964121061,-0.1660649819494585,-0.3536790024243606,0.3536790024243606
st_V1_high_takeoff_gt_1mm_median,0.5,0.6660649819494585,0.5,0.4687374964121061,-0.1660649819494585,-0.3536790024243606,0.3536790024243606
morph_V3_high_takeoff_gt_2mm_min,0.0,0.10830324909747292,0.0,0.31076302117916743,-0.10830324909747292,-0.3528993248256768,0.3528993248256768
st_V3_high_takeoff_gt_2mm_min,0.0,0.10830324909747292,0.0,0.31076302117916743,-0.10830324909747292,-0.3528993248256768,0.3528993248256768
sq_V2_max,0.45712499999999995,0.6039386281588448,0.19206472704533753,0.4217570859568298,-0.14681362815884486,-0.35156329651141094,0.35156329651141094
sq_aVL_noise_energy,1.1205379536943583e-05,2.4529946581611947e-05,1.2547657621591302e-05,3.832791090362661e-05,-1.3324567044668365e-05,-0.3515500649126928,0.3515500649126928
morph_V3_high_takeoff_gt_1mm_min,0.125,0.2815884476534296,0.33071891388307384,0.44977371399578403,-0.1565884476534296,-0.3501441775034073,0.3501441775034073
st_V3_high_takeoff_gt_1mm_min,0.125,0.2815884476534296,0.33071891388307384,0.44977371399578403,-0.1565884476534296,-0.3501441775034073,0.3501441775034073
st_V2_st_j60_mean,0.11285281385281384,0.15173993658630006,0.090332895763816,0.11224564984121932,-0.03888712273348621,-0.34796615601317427,0.34796615601317427
st_V2_st_j40_mean,0.11396934523809518,0.15213069752415906,0.10332978628899113,0.10991641675664443,-0.038161352286063877,-0.3476854573349692,0.3476854573349692
st_V3_j_point_amplitude_min,0.0009375000000000112,0.039494584837545116,0.055684623943688435,0.11267121334771543,-0.03855708483754511,-0.3454528999914802,0.3454528999914802
st_V3_st_curvature_sign_min,0.75,0.44765342960288806,0.6614378277661477,0.8881306672190893,0.30234657039711194,0.34232092736675424,0.34232092736675424
st_V2_st_j60_median,0.11524999999999999,0.15329061371841152,0.09162602318664714,0.1127766030891004,-0.038040613718411526,-0.3387364678269623,0.3387364678269623
st_V2_high_takeoff_gt_2mm_min,0.125,0.2743682310469314,0.33071891388307384,0.44619536622325995,-0.14936823104693142,-0.33664110624743865,0.33664110624743865
morph_V2_high_takeoff_gt_2mm_min,0.125,0.2743682310469314,0.33071891388307384,0.44619536622325995,-0.14936823104693142,-0.33664110624743865,0.33664110624743865
st_V3_st_slope_j20_j80_median,0.0009729166666666251,0.0015117629362213852,0.0006363244881085985,0.0016288556254542882,-0.0005388462695547601,-0.33433519164797126,0.33433519164797126
st_V2_st_slope_j0_j40_min,-0.0006937499999999624,-0.0015055956678700153,0.001629165334611524,0.0024598307716107485,0.0008118456678700529,0.3323567102745225,0.3323567102745225
sq_V2_mean,0.014337812499999963,0.024465496389891674,0.014240856087581407,0.03088665956105547,-0.01012768388989171,-0.331138931020724,0.331138931020724
st_V2_st_slope_j20_j80_std,0.00026107123073036253,0.0004630575334697001,6.871961104736726e-05,0.000618675710619944,-0.0002019863027393376,-0.3305442394799682,0.3305442394799682
morph_V2_t_polarity_min,0.0,-0.3140794223826715,1.0,0.949396711831133,0.3140794223826715,0.33037313739245233,0.33037313739245233
st_V2_st_curvature_sign_mean,0.8333333333333333,0.6531820382038609,0.2886751345948129,0.5503179124081857,0.18015129512947237,0.33033322237010804,0.33033322237010804
morph_V1_covedness_score_std,0.013297170144875713,0.020766290309909872,0.014368843001982089,0.02280580939219171,-0.007469120165034159,-0.32997978477758066,0.32997978477758066
morph_V2_covedness_score_median,0.06602604166666665,0.09242132972322499,0.02733813583238498,0.08124766757161157,-0.026395288056558344,-0.3284971009207774,0.3284971009207774
st_V3_st_slope_j20_j80_mean,0.0010011643217892625,0.0015142049045115155,0.0006333219250982725,0.0015910522412516353,-0.000513040582722253,-0.3258630284307362,0.3258630284307362
morph_V1_covedness_score_max,0.04819791666666663,0.07318050541516241,0.052503934004391566,0.07739240916922614,-0.02498258874849578,-0.3249808031276025,0.3249808031276025
st_V1_st_curvature_sign_min,-1.0,-0.8231046931407943,0.0,0.5517681783261459,-0.17689530685920574,-0.3246372400871159,0.3246372400871159
sq_III_snr_proxy,376.3019916612558,887.8849259703601,397.89513930850336,1608.3153328422984,-511.5829343091043,-0.32184495095296145,0.32184495095296145
cl_var_st_j40_v1v3,0.001764078124999925,0.004204107952266292,0.002046345394247211,0.007672619497164903,-0.002440029827266367,-0.3217353268766333,0.3217353268766333
st_V1_st_slope_j20_j80_std,0.0002202688533942391,0.00036439314808411265,0.00012059958691586818,0.00046262999376053306,-0.00014412429468987355,-0.31518689585320186,0.31518689585320186
sq_V3_mean,0.037963645833333295,0.05001728640192536,0.02313805728941043,0.038583743010316196,-0.012053640568592067,-0.31490602756977853,0.31490602756977853
morph_V1_covedness_score_mean,0.016309451659451614,0.02672126862095293,0.014943658272501383,0.03352840789906696,-0.010411816961501317,-0.3136613314506014,0.3136613314506014
st_V2_st_area_above_baseline_min,1.08225,1.4439864620938627,1.0289423574719823,1.171529219112222,-0.3617364620938628,-0.3096496003683074,0.3096496003683074
st_V3_r_amplitude_std,0.14761849310176572,0.18266996958424414,0.07569377586276509,0.11406781720930831,-0.035051476482478416,-0.309435517729986,0.309435517729986
morph_V1_t_polarity_mean,0.925,0.7914291836716421,0.19843134832984427,0.4392318623803179,0.133570816328358,0.30713923186094727,0.30713923186094727
cl_v1v2_st_diff,-0.024406249999999987,-0.053842960288808646,0.06656234595052596,0.09677497100810395,0.02943671028880866,0.30617872254272915,0.30617872254272915
st_V3_r_amplitude_median,0.6484375,0.3975731046931408,0.52324721914574,0.8287612514705893,0.2508643953068592,0.3049748083830437,0.3049748083830437
sq_I_mean,0.027369166666666625,0.023669479542719574,0.008100669478934721,0.01225915685119285,0.0036996871239470507,0.30391460708314505,0.30391460708314505
sq_V6_range,1.1825,1.3544801444043322,0.34544174617437307,0.5727055024757874,-0.17198014440433207,-0.30268516045264376,0.30268516045264376
morph_V1_t_polarity_std,0.114564392373896,0.22312718065691806,0.30310889132455354,0.3611284394744391,-0.10856278828302206,-0.30172573802716884,0.30172573802716884
sq_V3_rms,0.23637701553624563,0.2645057620120427,0.08027715509622987,0.09494190672744217,-0.02812874647579705,-0.2973233118317465,0.2973233118317465
st_V3_st_curvature_sign_median,1.0,0.8465703971119134,0.0,0.5228678273711649,0.1534296028880866,0.29713644131427996,0.29713644131427996
sq_II_std,0.16045029304878775,0.17894641074962378,0.04203053866356926,0.06273801210497891,-0.018496117700836034,-0.2968456404878497,0.2968456404878497
st_V1_j_point_amplitude_std,0.018818353059864665,0.030056566843619358,0.010022373560258356,0.03834063529476906,-0.011238213783754693,-0.29655186503937553,0.29655186503937553
st_V3_st_monotonicity_min,0.03409090909090909,0.0790941910075484,0.06327004957761388,0.15365399560912638,-0.04500328191663931,-0.29594241348201294,0.29594241348201294
st_V2_st_area_above_baseline_std,0.15555889697227238,0.25997216791191774,0.0569209131901619,0.357538092541156,-0.10441327093964536,-0.29561911847545125,0.29561911847545125
morph_V1_t_polarity_median,1.0,0.8447653429602888,0.0,0.5317531448237393,0.15523465703971118,0.2956087576328612,0.2956087576328612
