feature,mean_abs_shap,mean_shap,std_shap,shap_rank
sq_aVL_rms,0.005166196756510005,-4.2219380700600734e-05,0.012475898565767928,308
st_V1_r_amplitude_median,0.005084621499243779,-0.00020274200138045286,0.019181232419742594,309
morph_V3_t_inversion_indicator_median,0.005037604568002753,0.0003396471956431798,0.014480805607231525,310
sq_V5_mean,0.004975200992721547,-0.00015410489116643016,0.01184750279199744,311
morph_V3_t_inversion_indicator_min,0.0049255620597889755,-0.000991977492024093,0.0091165876114827,312
morph_V2_saddleback_score_median,0.0048841413952533195,-0.0005555541133482491,0.012339274534729583,313
st_V2_r_amplitude_mean,0.0048100637753824855,0.0004263962691870355,0.010452345573795237,314
morph_V2_high_takeoff_gt_2mm_mean,0.004786136936776063,4.800622302720223e-05,0.011758405345655079,315
morph_V3_t_inversion_indicator_std,0.004733276357130235,-0.0008064248096762279,0.013433787187940725,316
morph_V1_t_polarity_median,0.004673699926041039,0.0002842091879815077,0.013724786879086046,317
st_V2_st_j20_n_valid,0.004632723654374039,0.0012025943877863022,0.012186971854166508,318
st_V1_j_point_amplitude_mean,0.0046183419934173586,0.00036116161247709707,0.012897760751851846,319
morph_V1_high_takeoff_gt_1mm_std,0.004522052800806213,0.0004065320581536433,0.01085928958773213,320
morph_V1_t_peak_value_n_valid,0.004507070125257652,-0.0012877788255119536,0.01348459101874374,321
sq_I_min,0.004460982895628145,0.0005275112538298313,0.014005288108982413,322
morph_V3_t_amplitude_median,0.004437160892399227,0.0003449088655612348,0.013029751245190613,323
sq_V2_snr_proxy,0.004349972704122701,0.0006173613543311693,0.0117727754889077,324
st_V2_st_j60_std,0.00427526734071493,0.001035141711515828,0.010822976664816422,325
st_V3_rs_ratio_min,0.004224482624901873,0.0008873320717785345,0.010962673649527174,326
st_V1_j_point_confidence_mean,0.004194935644892107,-0.0006249313720453224,0.012711592155431911,327
morph_V3_t_polarity_mean,0.00416112366930347,-0.0005495009912029021,0.014425495044375146,328
st_V2_high_takeoff_gt_1mm_max,0.004128507841519546,0.0001326140609618566,0.011102326628086707,329
morph_V3_second_hump_amplitude_std,0.004086199104118843,-0.001250557092226231,0.012609578472407876,330
st_V3_st_slope_j20_j80_n_valid,0.004028457019570424,0.0017152313158408736,0.010196820167867408,331
st_V1_high_takeoff_gt_2mm_std,0.0039824037329799136,0.0011406083587690516,0.014448532775846352,332
morph_V1_second_hump_present_max,0.003966491761111926,0.0002994707258053912,0.009281438767000046,333
st_V2_st_slope_j0_j40_std,0.0038948395849300343,0.0009392991641500461,0.009798207328429356,334
st_V3_st_monotonicity_std,0.003876368639267177,0.0004916278358046032,0.011527116817859475,335
sq_V4_range,0.0038566167031725196,0.00012460462061416217,0.010094575153733245,336
sq_aVL_baseline_drift,0.003847042231643491,0.0005761749943918419,0.013214937046325866,337
st_V2_r_amplitude_n_valid,0.00377745115467585,0.0008024335169225654,0.011334785452152758,338
sq_V2_range,0.003752924327369124,0.0009362244899910612,0.010269937581178036,339
st_V3_st_curvature_sign_median,0.0036472691088586394,-0.00014116278385163864,0.011756218194001498,340
morph_V1_t_polarity_max,0.0036197190298685937,0.001121118066642564,0.012823284687630726,341
st_V2_st_monotonicity_std,0.003591038681792479,0.0003708554608311301,0.00911367523470696,342
st_V2_j_point_confidence_mean,0.0035728266784156586,-0.0006337673540070736,0.011181982681370705,343
st_V2_st_area_above_baseline_n_valid,0.003567061954108624,0.0008314507168309833,0.012865585928024783,344
sq_V3_max,0.003542160557854927,-0.00047868525009017054,0.009762664192589652,345
st_V3_st_j40_min,0.003453251651575454,-0.00028053710784907345,0.006251882194022399,346
sq_V1_rms,0.0034176061115645737,0.0006038107484907491,0.01116191747521657,347
sq_aVR_baseline_drift,0.0033462040026777285,2.2540300899794706e-05,0.009516459348309126,348
st_V2_st_j40_max,0.0033252443365057263,2.762343005222353e-05,0.009878260855908625,349
morph_V1_second_hump_amplitude_max,0.0032773263810700116,0.0007060982047557122,0.011251741055743435,350
morph_V2_covedness_score_std,0.0032137373639860647,0.000533296578042929,0.008722580430297174,351
morph_V3_second_hump_amplitude_max,0.0030806146271157263,-0.00021596759593642517,0.008853918255933657,352
st_V1_j_point_amplitude_median,0.003012366019107246,0.0002884043476059313,0.014319184809951379,353
sq_V5_baseline_drift,0.0030031086991158724,-0.0007020912974169753,0.008799051301562541,354
st_V3_j_point_amplitude_max,0.0029993275311819053,-0.0005645009517135998,0.008998619963132106,355
st_V1_st_monotonicity_mean,0.0029599089364292794,0.0010605305789895434,0.006796206058616938,356
sq_aVR_rms,0.0028818555496448214,0.0002180021876063789,0.01407362231425512,357
st_V1_high_takeoff_gt_1mm_std,0.0028655424064728055,-0.0006223903541753293,0.009818619592846542,358
st_V3_r_amplitude_mean,0.0028411109030205537,0.0005828176216111986,0.007365472757152909,359
morph_V3_second_hump_amplitude_min,0.0028296562599290065,-0.0006744581355249036,0.015906610743019422,360
sq_V6_snr_proxy,0.0027582606810758192,0.0008253435349250983,0.013640805285976922,361
morph_V2_covedness_score_median,0.00273319642990827,0.0008153717307060842,0.009868946977571543,362
st_V3_j_point_amplitude_min,0.0026138658735377625,0.00028654054669308696,0.011416100372255147,363
sq_II_baseline_drift,0.002603501588357572,-0.0003378886824663525,0.006196242825716378,364
st_V1_st_area_above_baseline_median,0.002592115579968305,0.0008333417863556765,0.009240029098826366,365
morph_V3_high_takeoff_gt_2mm_mean,0.002572659284502424,-0.0006987060536438072,0.007703099391979265,366
st_V1_st_j60_min,0.002552794186711385,0.0004884698296853464,0.007221471381233114,367
sq_III_std,0.002484724462896927,0.001452147025299401,0.006693812878377518,368
st_V2_s_amplitude_std,0.002467958514960907,-0.0004551343567997684,0.009266447987883453,369
st_V2_st_j40_j0_ratio_mean,0.0024521089292877875,0.0003115490574605177,0.006028997315831903,370
st_V1_st_j60_mean,0.0024511354808636463,5.6432323022319455e-05,0.006438393296783804,371
sq_III_mean,0.0024463505747396985,-1.6643603437532307e-05,0.009241461168681556,372
st_V3_j_point_amplitude_std,0.002430359385394502,-0.0006090208935261268,0.005669417325884604,373
morph_V1_t_inversion_indicator_max,0.002386283649557547,-0.0004612144868892713,0.013353119725625957,374
morph_V1_t_peak_value_mean,0.0023841101035845026,0.00012772832548158054,0.008875357847504496,375
st_V3_st_j40_j0_ratio_median,0.0023654542134730803,0.0005661717954171215,0.009676462984609734,376
morph_V2_covedness_score_mean,0.002353559352211214,-8.951563757559018e-05,0.01091603694673011,377
st_V1_st_j40_j0_ratio_std,0.002318224196550587,-0.00035716056721106195,0.007282584401784048,378
st_V3_j_point_amplitude_median,0.002317220633618581,-7.636151315014244e-05,0.007547406178960045,379
st_V3_st_j40_j0_ratio_min,0.002209214641463728,-0.0007629251541164352,0.007132497272853288,380
morph_V3_t_peak_value_min,0.0022046990121506755,-0.0009216601823356653,0.014846628067456739,381
sq_I_std,0.0021613875086888695,9.414028412259777e-05,0.005336374345528946,382
st_V3_s_amplitude_min,0.002138467317817632,0.00015453817740165767,0.008103508250888932,383
sq_V5_rms,0.0021315294801778307,-0.00020543620318748876,0.005575412370716548,384
morph_V1_high_takeoff_gt_1mm_median,0.002055981477655807,-0.00023257801653021816,0.005774542670628596,385
st_V2_st_curvature_sign_median,0.0020262066455501346,-0.00045583851820180083,0.006444261868475641,386
st_V2_high_takeoff_gt_1mm_n_valid,0.0020081469466391414,0.00038934919300691805,0.009662927435107252,387
st_V1_st_slope_j20_j80_max,0.0019356230145561332,-0.0012149613939697618,0.00770317295279316,388
st_V3_st_j20_median,0.0018771629521915612,-0.00035088691398625643,0.012374184149002229,389
sq_aVF_max,0.0018476935380366646,0.00043156202700367824,0.0057787884158384305,390
st_V2_st_monotonicity_median,0.0018437115992765638,1.4627872255559423e-05,0.005087302911857649,391
st_V1_st_j60_max,0.0018262669322216818,-0.0007556860506298523,0.009494672129959936,392
st_V2_s_amplitude_max,0.0018153990558463782,0.000677916719347282,0.006739676968427112,393
st_V1_st_j40_j0_ratio_median,0.0018100639493217408,0.0018100639493217408,0.0037304146351841176,394
st_V3_st_area_above_baseline_mean,0.0018042643482414466,-2.5529292214557065e-05,0.00921219001451139,395
sq_aVL_min,0.0017914554320747791,0.00020729554586173713,0.007499948793677759,396
sq_V1_baseline_drift,0.0017552347398380934,0.000165635823161841,0.005981981484472502,397
st_V1_high_takeoff_gt_2mm_n_valid,0.0017225022835672327,0.0005408041326960248,0.009287433518345614,398
morph_V3_t_polarity_median,0.001712599792273978,-0.0006009935336726296,0.008624691661934386,399
morph_V1_covedness_score_mean,0.0015961308979247054,0.00019201753401908143,0.007783362321082618,400
morph_V3_covedness_score_median,0.001571486411916377,0.00032617229666848265,0.010163576739108147,401
st_V2_high_takeoff_gt_1mm_std,0.0015703313776674085,-0.0005486799869429777,0.006641957507180958,402
morph_V2_t_mean_max,0.0015332610383321853,0.00035473386333747224,0.007547978194566926,403
st_V1_st_monotonicity_median,0.001513216400123902,-0.00046591785518303543,0.004913307093293661,404
morph_V3_t_mean_median,0.0014975497463446045,0.0001309024986166972,0.009689463014530412,405
morph_V3_t_polarity_max,0.0014501913502996996,-0.00019923522165326638,0.0034212170550758504,406
st_V1_st_j60_n_valid,0.0013980932246390719,5.247617884444437e-05,0.003454069450928194,407
st_V1_s_amplitude_median,0.0012105162480727885,0.0001549893609419912,0.0059064674446488484,408
morph_V2_second_hump_amplitude_median,0.0010606252073795126,0.0002016140052730515,0.0050673254603191345,409
morph_V2_high_takeoff_gt_2mm_median,0.0010291882070517682,7.644096232267495e-05,0.006599533998835793,410
st_V3_rs_ratio_median,0.0010248723187927583,-0.0006191120648720591,0.0074005692078588535,411
st_V3_st_j80_max,0.0010033080627828666,0.0002833330300290243,0.0038511220740812344,412
st_V1_st_slope_j0_j40_n_valid,0.0009690268235101483,-0.00016135236037992582,0.00517820605534138,413
st_V1_st_slope_j20_j80_median,0.0009660171778467074,-0.00014506157698011455,0.003405807242577908,414
st_V1_st_slope_j20_j80_mean,0.0009431843305668506,0.0009431843305668506,0.0021272117758942364,415
st_V2_st_j40_std,0.0008798454945891506,0.00024243762067546485,0.005116563474121968,416
st_V2_st_j20_mean,0.0004979431699350644,2.546054721585106e-06,0.0036299304049146317,417
morph_V3_saddleback_score_median,0.0004171080159192692,3.3229285230236114e-05,0.0016462279189494635,418
morph_V3_t_inversion_indicator_n_valid,0.00038838424630072556,-0.00036048170835928595,0.0010453057895064427,419
st_V1_st_curvature_sign_max,0.00032320430938451383,-2.175018386325921e-05,0.0015190738687693177,420
st_V2_st_j40_median,0.0002595915039872992,0.0002595915039872992,0.004939065206812362,421
morph_V3_trough_depth_between_humps_min,0.0002557735898873198,0.0002557735898873198,0.00392967839030028,422
morph_V2_second_hump_amplitude_n_valid,0.00014936103332869834,-0.00014936103332869834,0.0028417874685275095,423
st_V2_st_area_above_baseline_median,7.271390231248335e-05,-7.189907808338218e-05,0.0001799872743233409,424
sq_aVR_max,6.587725104481485e-05,2.016593358343744e-05,0.0003616427425070077,425
st_V2_st_slope_j20_j80_min,3.0228450853302912e-05,-3.0228450853302912e-05,8.768717679985965e-05,426
st_V3_st_convexity_median,4.659984735438483e-06,2.3063052748394085e-06,1.0717269085238428e-05,427
morph_V2_t_polarity_n_valid,0.0,0.0,0.0,428
morph_V2_t_polarity_max,0.0,0.0,0.0,429
morph_V2_t_polarity_min,0.0,0.0,0.0,430
morph_V2_t_polarity_std,0.0,0.0,0.0,431
morph_V2_t_polarity_median,0.0,0.0,0.0,432
morph_V2_t_polarity_mean,0.0,0.0,0.0,433
st_V1_j_point_amplitude_n_valid,0.0,0.0,0.0,434
st_V1_j_point_amplitude_max,0.0,0.0,0.0,435
st_V1_j_point_amplitude_min,0.0,0.0,0.0,436
st_V1_j_point_amplitude_std,0.0,0.0,0.0,437
st_V3_s_amplitude_n_valid,0.0,0.0,0.0,438
st_V3_s_amplitude_max,0.0,0.0,0.0,439
st_V3_s_amplitude_std,0.0,0.0,0.0,440
st_V1_rs_ratio_min,0.0,0.0,0.0,441
st_V1_rs_ratio_std,0.0,0.0,0.0,442
st_V1_rs_ratio_median,0.0,0.0,0.0,443
st_V1_rs_ratio_mean,0.0,0.0,0.0,444
morph_V2_second_hump_amplitude_max,0.0,0.0,0.0,445
morph_V2_second_hump_amplitude_std,0.0,0.0,0.0,446
morph_V2_trough_depth_between_humps_median,0.0,0.0,0.0,447
morph_V2_trough_depth_between_humps_mean,0.0,0.0,0.0,448
morph_V1_second_hump_present_median,0.0,0.0,0.0,449
morph_V3_second_hump_amplitude_median,0.0,0.0,0.0,450
morph_V3_second_hump_amplitude_mean,0.0,0.0,0.0,451
st_V1_st_slope_j20_j80_n_valid,0.0,0.0,0.0,452
morph_V1_t_amplitude_mean,0.0,0.0,0.0,453
st_V1_st_curvature_sign_median,0.0,0.0,0.0,454
st_V3_st_monotonicity_n_valid,0.0,0.0,0.0,455
st_V3_st_monotonicity_median,0.0,0.0,0.0,456
st_V3_st_monotonicity_mean,0.0,0.0,0.0,457
st_V1_rs_ratio_n_valid,0.0,0.0,0.0,458
morph_V2_t_inversion_indicator_std,0.0,0.0,0.0,459
morph_V2_t_inversion_indicator_median,0.0,0.0,0.0,460
morph_V2_t_inversion_indicator_mean,0.0,0.0,0.0,461
st_V1_j_point_confidence_std,0.0,0.0,0.0,462
st_V2_st_monotonicity_n_valid,0.0,0.0,0.0,463
st_V2_st_monotonicity_max,0.0,0.0,0.0,464
st_V2_st_monotonicity_min,0.0,0.0,0.0,465
st_V3_st_convexity_n_valid,0.0,0.0,0.0,466
st_V3_st_convexity_max,0.0,0.0,0.0,467
st_V3_st_convexity_min,0.0,0.0,0.0,468
st_V3_st_convexity_std,0.0,0.0,0.0,469
st_V2_st_j80_j0_ratio_n_valid,0.0,0.0,0.0,470
st_V2_st_j80_j0_ratio_min,0.0,0.0,0.0,471
st_V2_st_j80_j0_ratio_mean,0.0,0.0,0.0,472
st_V3_s_amplitude_median,0.0,0.0,0.0,473
st_V3_s_amplitude_mean,0.0,0.0,0.0,474
st_V2_st_slope_j20_j80_std,0.0,0.0,0.0,475
st_V2_st_slope_j20_j80_median,0.0,0.0,0.0,476
st_V2_st_slope_j20_j80_mean,0.0,0.0,0.0,477
st_V3_st_slope_j20_j80_max,0.0,0.0,0.0,478
morph_V3_t_inversion_indicator_max,0.0,0.0,0.0,479
morph_V3_t_inversion_indicator_mean,0.0,0.0,0.0,480
st_V2_j_point_amplitude_median,0.0,0.0,0.0,481
st_V2_j_point_amplitude_mean,0.0,0.0,0.0,482
st_V2_st_j20_median,0.0,0.0,0.0,483
morph_V2_t_peak_value_mean,0.0,0.0,0.0,484
st_V1_j_point_confidence_min,0.0,0.0,0.0,485
st_V3_st_j60_min,0.0,0.0,0.0,486
st_V3_st_j60_median,0.0,0.0,0.0,487
st_V3_st_j60_mean,0.0,0.0,0.0,488
st_V1_st_monotonicity_max,0.0,0.0,0.0,489
st_V1_st_monotonicity_std,0.0,0.0,0.0,490
st_V1_r_amplitude_max,0.0,0.0,0.0,491
st_V3_j_point_amplitude_n_valid,0.0,0.0,0.0,492
st_V3_st_slope_j20_j80_std,0.0,0.0,0.0,493
st_V3_st_slope_j20_j80_mean,0.0,0.0,0.0,494
morph_V2_covedness_score_n_valid,0.0,0.0,0.0,495
morph_V2_covedness_score_max,0.0,0.0,0.0,496
st_V2_st_slope_j20_j80_n_valid,0.0,0.0,0.0,497
st_V2_st_slope_j20_j80_max,0.0,0.0,0.0,498
morph_V1_t_inversion_indicator_mean,0.0,0.0,0.0,499
st_V1_st_j40_j0_ratio_max,0.0,0.0,0.0,500
st_V1_st_j40_j0_ratio_min,0.0,0.0,0.0,501
st_V2_r_amplitude_min,0.0,0.0,0.0,502
st_V2_r_amplitude_std,0.0,0.0,0.0,503
st_V2_r_amplitude_median,0.0,0.0,0.0,504
morph_V3_trough_depth_between_humps_mean,0.0,0.0,0.0,505
morph_V3_high_takeoff_gt_1mm_n_valid,0.0,0.0,0.0,506
morph_V3_high_takeoff_gt_1mm_max,0.0,0.0,0.0,507
morph_V3_high_takeoff_gt_1mm_min,0.0,0.0,0.0,508
morph_V3_high_takeoff_gt_1mm_mean,0.0,0.0,0.0,509
morph_V1_saddleback_score_n_valid,0.0,0.0,0.0,510
morph_V1_saddleback_score_max,0.0,0.0,0.0,511
morph_V3_covedness_score_n_valid,0.0,0.0,0.0,512
st_V3_st_j60_max,0.0,0.0,0.0,513
st_V2_high_takeoff_gt_2mm_median,0.0,0.0,0.0,514
st_V2_high_takeoff_gt_2mm_mean,0.0,0.0,0.0,515
morph_V1_t_mean_n_valid,0.0,0.0,0.0,516
morph_V1_t_mean_max,0.0,0.0,0.0,517
morph_V1_t_mean_min,0.0,0.0,0.0,518
morph_V1_t_mean_std,0.0,0.0,0.0,519
morph_V1_t_mean_mean,0.0,0.0,0.0,520
st_V3_st_j40_median,0.0,0.0,0.0,521
st_V3_st_j40_mean,0.0,0.0,0.0,522
morph_V3_covedness_score_min,0.0,0.0,0.0,523
st_V2_st_convexity_n_valid,0.0,0.0,0.0,524
morph_V1_t_inversion_indicator_n_valid,0.0,0.0,0.0,525
morph_V1_t_inversion_indicator_min,0.0,0.0,0.0,526
morph_V1_t_inversion_indicator_std,0.0,0.0,0.0,527
morph_V1_t_inversion_indicator_median,0.0,0.0,0.0,528
st_V2_st_curvature_sign_max,0.0,0.0,0.0,529
sq_aVF_range,0.0,0.0,0.0,530
st_V3_j_point_confidence_n_valid,0.0,0.0,0.0,531
st_V3_j_point_confidence_max,0.0,0.0,0.0,532
st_V3_j_point_confidence_min,0.0,0.0,0.0,533
st_V3_j_point_confidence_std,0.0,0.0,0.0,534
st_V3_r_amplitude_median,0.0,0.0,0.0,535
morph_V1_high_takeoff_gt_1mm_n_valid,0.0,0.0,0.0,536
st_V1_s_amplitude_n_valid,0.0,0.0,0.0,537
morph_V1_second_hump_amplitude_n_valid,0.0,0.0,0.0,538
morph_V1_second_hump_amplitude_min,0.0,0.0,0.0,539
morph_V1_second_hump_amplitude_std,0.0,0.0,0.0,540
morph_V1_second_hump_amplitude_median,0.0,0.0,0.0,541
morph_V1_second_hump_amplitude_mean,0.0,0.0,0.0,542
st_V2_high_takeoff_gt_2mm_n_valid,0.0,0.0,0.0,543
st_V2_high_takeoff_gt_2mm_max,0.0,0.0,0.0,544
st_V3_st_j80_j0_ratio_median,0.0,0.0,0.0,545
st_V3_st_j80_j0_ratio_mean,0.0,0.0,0.0,546
st_V1_st_convexity_n_valid,0.0,0.0,0.0,547
st_V1_st_convexity_max,0.0,0.0,0.0,548
st_V1_st_convexity_min,0.0,0.0,0.0,549
st_V1_st_convexity_std,0.0,0.0,0.0,550
st_V1_st_convexity_median,0.0,0.0,0.0,551
st_V2_st_area_above_baseline_std,0.0,0.0,0.0,552
st_V2_st_slope_j0_j40_median,0.0,0.0,0.0,553
st_V2_st_area_above_baseline_mean,0.0,0.0,0.0,554
morph_V3_second_hump_present_n_valid,0.0,0.0,0.0,555
st_V3_r_amplitude_std,0.0,0.0,0.0,556
st_V3_st_j80_n_valid,0.0,0.0,0.0,557
morph_V3_second_hump_present_median,0.0,0.0,0.0,558
st_V3_st_j80_mean,0.0,0.0,0.0,559
st_V2_st_curvature_sign_n_valid,0.0,0.0,0.0,560
st_V3_j_point_confidence_mean,0.0,0.0,0.0,561
morph_V2_second_hump_present_n_valid,0.0,0.0,0.0,562
morph_V2_second_hump_present_max,0.0,0.0,0.0,563
morph_V2_second_hump_present_min,0.0,0.0,0.0,564
morph_V2_second_hump_present_std,0.0,0.0,0.0,565
morph_V2_second_hump_present_median,0.0,0.0,0.0,566
morph_V2_second_hump_present_mean,0.0,0.0,0.0,567
morph_V3_t_peak_value_n_valid,0.0,0.0,0.0,568
morph_V3_t_peak_value_median,0.0,0.0,0.0,569
morph_V3_t_peak_value_mean,0.0,0.0,0.0,570
st_V1_st_j20_n_valid,0.0,0.0,0.0,571
morph_V1_trough_depth_between_humps_mean,0.0,0.0,0.0,572
st_V3_st_j80_j0_ratio_n_valid,0.0,0.0,0.0,573
st_V3_st_j80_j0_ratio_max,0.0,0.0,0.0,574
st_V3_st_j80_j0_ratio_min,0.0,0.0,0.0,575
st_V3_st_j80_j0_ratio_std,0.0,0.0,0.0,576
st_V3_high_takeoff_gt_2mm_max,0.0,0.0,0.0,577
st_V3_high_takeoff_gt_2mm_min,0.0,0.0,0.0,578
st_V3_high_takeoff_gt_2mm_std,0.0,0.0,0.0,579
st_V3_high_takeoff_gt_2mm_median,0.0,0.0,0.0,580
st_V3_high_takeoff_gt_2mm_mean,0.0,0.0,0.0,581
st_V2_st_j80_n_valid,0.0,0.0,0.0,582
st_V2_st_j80_min,0.0,0.0,0.0,583
st_V2_st_j80_std,0.0,0.0,0.0,584
st_V2_st_j80_median,0.0,0.0,0.0,585
st_V2_st_j80_mean,0.0,0.0,0.0,586
st_V2_high_takeoff_gt_1mm_median,0.0,0.0,0.0,587
st_V1_st_j80_j0_ratio_n_valid,0.0,0.0,0.0,588
st_V1_st_j80_j0_ratio_median,0.0,0.0,0.0,589
st_V1_st_j80_j0_ratio_mean,0.0,0.0,0.0,590
morph_V1_t_polarity_n_valid,0.0,0.0,0.0,591
st_V3_j_point_confidence_median,0.0,0.0,0.0,592
st_V3_high_takeoff_gt_1mm_n_valid,0.0,0.0,0.0,593
st_V3_high_takeoff_gt_1mm_max,0.0,0.0,0.0,594
st_V3_high_takeoff_gt_1mm_min,0.0,0.0,0.0,595
st_V3_high_takeoff_gt_1mm_std,0.0,0.0,0.0,596
st_V3_high_takeoff_gt_1mm_median,0.0,0.0,0.0,597
st_V3_high_takeoff_gt_1mm_mean,0.0,0.0,0.0,598
morph_V2_high_takeoff_gt_1mm_n_valid,0.0,0.0,0.0,599
morph_V2_high_takeoff_gt_1mm_max,0.0,0.0,0.0,600
morph_V2_high_takeoff_gt_1mm_min,0.0,0.0,0.0,601
st_V3_st_j40_j0_ratio_n_valid,0.0,0.0,0.0,602
st_V3_st_j40_j0_ratio_max,0.0,0.0,0.0,603
st_V3_st_j40_j0_ratio_std,0.0,0.0,0.0,604
morph_V2_saddleback_score_n_valid,0.0,0.0,0.0,605
sq_aVR_mean,0.0,0.0,0.0,606
sq_III_range,0.0,0.0,0.0,607
st_V3_high_takeoff_gt_2mm_n_valid,0.0,0.0,0.0,608
morph_V1_t_peak_value_max,0.0,0.0,0.0,609
st_V2_s_amplitude_median,0.0,0.0,0.0,610
morph_V3_high_takeoff_gt_2mm_median,0.0,0.0,0.0,611
morph_V3_saddleback_score_n_valid,0.0,0.0,0.0,612
morph_V3_saddleback_score_min,0.0,0.0,0.0,613
morph_V3_saddleback_score_std,0.0,0.0,0.0,614
sq_aVL_snr_proxy,0.0,0.0,0.0,615
morph_V3_saddleback_score_mean,0.0,0.0,0.0,616
st_V2_st_j60_n_valid,0.0,0.0,0.0,617
st_V1_st_j40_n_valid,0.0,0.0,0.0,618
st_V1_st_j40_std,0.0,0.0,0.0,619
sq_aVL_mean,0.0,0.0,0.0,620
st_V1_high_takeoff_gt_2mm_max,0.0,0.0,0.0,621
st_V1_high_takeoff_gt_1mm_n_valid,0.0,0.0,0.0,622
st_V1_high_takeoff_gt_1mm_min,0.0,0.0,0.0,623
st_V1_high_takeoff_gt_1mm_median,0.0,0.0,0.0,624
sq_V4_max,0.0,0.0,0.0,625
sq_V4_min,0.0,0.0,0.0,626
sq_V4_std,0.0,0.0,0.0,627
sq_V3_baseline_drift,0.0,0.0,0.0,628
morph_V2_t_amplitude_median,0.0,0.0,0.0,629
st_V3_st_curvature_sign_n_valid,0.0,0.0,0.0,630
sq_aVR_snr_proxy,0.0,0.0,0.0,631
sq_V2_mean,0.0,0.0,0.0,632
st_V2_st_j40_mean,0.0,0.0,0.0,633
sq_V1_noise_energy,0.0,0.0,0.0,634
sq_V6_baseline_drift,0.0,0.0,0.0,635
sq_V6_rms,0.0,0.0,0.0,636
sq_V6_std,0.0,0.0,0.0,637
sq_V6_mean,0.0,0.0,0.0,638
st_V1_high_takeoff_gt_2mm_min,0.0,0.0,0.0,639
sq_V1_max,0.0,0.0,0.0,640
st_V2_st_slope_j0_j40_n_valid,0.0,0.0,0.0,641
st_V1_s_amplitude_max,0.0,0.0,0.0,642
st_V3_st_slope_j0_j40_n_valid,0.0,0.0,0.0,643
st_V2_rs_ratio_max,0.0,0.0,0.0,644
st_V2_rs_ratio_min,0.0,0.0,0.0,645
st_V2_rs_ratio_median,0.0,0.0,0.0,646
st_V2_rs_ratio_mean,0.0,0.0,0.0,647
morph_V3_t_mean_min,0.0,0.0,0.0,648
st_V3_st_slope_j0_j40_max,0.0,0.0,0.0,649
st_V1_st_j80_n_valid,0.0,0.0,0.0,650
st_V1_st_j80_max,0.0,0.0,0.0,651
st_V1_st_j80_min,0.0,0.0,0.0,652
st_V1_st_j80_std,0.0,0.0,0.0,653
st_V3_st_slope_j0_j40_min,0.0,0.0,0.0,654
st_V3_st_slope_j0_j40_std,0.0,0.0,0.0,655
st_V3_st_slope_j0_j40_median,0.0,0.0,0.0,656
sq_I_max,0.0,0.0,0.0,657
st_V3_st_slope_j0_j40_mean,0.0,0.0,0.0,658
st_V1_st_area_above_baseline_min,0.0,0.0,0.0,659
st_V1_st_area_above_baseline_mean,0.0,0.0,0.0,660
st_V2_st_j40_j0_ratio_n_valid,0.0,0.0,0.0,661
st_V2_st_j40_j0_ratio_max,0.0,0.0,0.0,662
st_V2_st_j40_j0_ratio_min,0.0,0.0,0.0,663
st_V2_st_j40_j0_ratio_std,0.0,0.0,0.0,664
st_V2_st_j40_j0_ratio_median,0.0,0.0,0.0,665
sq_V3_min,0.0,0.0,0.0,666
sq_V3_rms,0.0,0.0,0.0,667
sq_V3_std,0.0,0.0,0.0,668
sq_V3_mean,0.0,0.0,0.0,669
sq_V2_noise_energy,0.0,0.0,0.0,670
sq_V2_rms,0.0,0.0,0.0,671
sq_aVF_baseline_drift,0.0,0.0,0.0,672
