feature,mean_abs_shap_brugada,mean_abs_shap_normal,mean_shap_brugada,mean_shap_normal,class_differential
sq_V2_noise_energy,0.0,0.0,0.0,0.0,0.0
sq_aVR_snr_proxy,0.0,0.0,0.0,0.0,0.0
sq_V3_baseline_drift,0.0,0.0,0.0,0.0,0.0
sq_aVL_snr_proxy,0.0,0.0,0.0,0.0,0.0
sq_III_range,0.0,0.0,0.0,0.0,0.0
sq_aVR_mean,0.0,0.0,0.0,0.0,0.0
morph_V3_second_hump_present_median,0.0,0.0,0.0,0.0,0.0
morph_V3_second_hump_present_n_valid,0.0,0.0,0.0,0.0,0.0
st_V2_st_slope_j0_j40_median,0.0,0.0,0.0,0.0,0.0
morph_V2_second_hump_amplitude_max,0.0,0.0,0.0,0.0,0.0
morph_V2_second_hump_amplitude_std,0.0,0.0,0.0,0.0,0.0
st_V1_rs_ratio_mean,0.0,0.0,0.0,0.0,0.0
st_V1_rs_ratio_median,0.0,0.0,0.0,0.0,0.0
st_V1_rs_ratio_std,0.0,0.0,0.0,0.0,0.0
st_V1_rs_ratio_min,0.0,0.0,0.0,0.0,0.0
st_V2_rs_ratio_max,0.0,0.0,0.0,0.0,0.0
st_V1_rs_ratio_n_valid,0.0,0.0,0.0,0.0,0.0
sq_aVL_mean,0.0,0.0,0.0,0.0,0.0
st_V3_st_monotonicity_median,0.0,0.0,0.0,0.0,0.0
st_V3_st_monotonicity_n_valid,0.0,0.0,0.0,0.0,0.0
st_V1_st_curvature_sign_median,0.0,0.0,0.0,0.0,0.0
st_V3_st_slope_j0_j40_mean,0.0,0.0,0.0,0.0,0.0
st_V3_st_slope_j0_j40_median,0.0,0.0,0.0,0.0,0.0
st_V3_st_slope_j0_j40_std,0.0,0.0,0.0,0.0,0.0
st_V3_st_slope_j0_j40_min,0.0,0.0,0.0,0.0,0.0
st_V3_st_slope_j0_j40_max,0.0,0.0,0.0,0.0,0.0
st_V3_st_slope_j0_j40_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V3_second_hump_amplitude_mean,0.0,0.0,0.0,0.0,0.0
morph_V3_second_hump_amplitude_median,0.0,0.0,0.0,0.0,0.0
morph_V1_second_hump_present_median,0.0,0.0,0.0,0.0,0.0
st_V3_s_amplitude_std,0.0,0.0,0.0,0.0,0.0
st_V3_s_amplitude_max,0.0,0.0,0.0,0.0,0.0
st_V3_s_amplitude_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V2_t_inversion_indicator_mean,0.0,0.0,0.0,0.0,0.0
morph_V2_t_inversion_indicator_median,0.0,0.0,0.0,0.0,0.0
morph_V2_t_inversion_indicator_std,0.0,0.0,0.0,0.0,0.0
st_V2_st_monotonicity_min,0.0,0.0,0.0,0.0,0.0
st_V2_st_monotonicity_max,0.0,0.0,0.0,0.0,0.0
st_V2_st_monotonicity_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V1_t_amplitude_mean,0.0,0.0,0.0,0.0,0.0
st_V1_st_slope_j20_j80_n_valid,0.0,0.0,0.0,0.0,0.0
st_V3_s_amplitude_mean,0.0,0.0,0.0,0.0,0.0
st_V3_s_amplitude_median,0.0,0.0,0.0,0.0,0.0
st_V2_j_point_amplitude_mean,0.0,0.0,0.0,0.0,0.0
st_V2_j_point_amplitude_median,0.0,0.0,0.0,0.0,0.0
morph_V3_t_inversion_indicator_mean,0.0,0.0,0.0,0.0,0.0
morph_V3_t_inversion_indicator_max,0.0,0.0,0.0,0.0,0.0
st_V3_st_monotonicity_mean,0.0,0.0,0.0,0.0,0.0
st_V2_st_j80_j0_ratio_mean,0.0,0.0,0.0,0.0,0.0
st_V2_st_j80_j0_ratio_min,0.0,0.0,0.0,0.0,0.0
st_V2_st_j80_j0_ratio_n_valid,0.0,0.0,0.0,0.0,0.0
st_V3_st_convexity_std,0.0,0.0,0.0,0.0,0.0
st_V3_st_convexity_min,0.0,0.0,0.0,0.0,0.0
st_V3_st_convexity_max,0.0,0.0,0.0,0.0,0.0
st_V3_st_convexity_n_valid,0.0,0.0,0.0,0.0,0.0
st_V1_j_point_confidence_std,0.0,0.0,0.0,0.0,0.0
st_V1_j_point_confidence_min,0.0,0.0,0.0,0.0,0.0
morph_V2_t_peak_value_mean,0.0,0.0,0.0,0.0,0.0
st_V2_st_j20_median,0.0,0.0,0.0,0.0,0.0
st_V3_j_point_amplitude_n_valid,0.0,0.0,0.0,0.0,0.0
st_V1_r_amplitude_max,0.0,0.0,0.0,0.0,0.0
st_V3_st_slope_j20_j80_max,0.0,0.0,0.0,0.0,0.0
st_V2_st_slope_j20_j80_mean,0.0,0.0,0.0,0.0,0.0
st_V2_st_slope_j20_j80_median,0.0,0.0,0.0,0.0,0.0
st_V2_st_slope_j20_j80_std,0.0,0.0,0.0,0.0,0.0
st_V2_st_slope_j20_j80_max,0.0,0.0,0.0,0.0,0.0
st_V2_st_slope_j20_j80_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V2_covedness_score_max,0.0,0.0,0.0,0.0,0.0
morph_V2_covedness_score_n_valid,0.0,0.0,0.0,0.0,0.0
st_V3_st_slope_j20_j80_mean,0.0,0.0,0.0,0.0,0.0
st_V3_st_slope_j20_j80_std,0.0,0.0,0.0,0.0,0.0
st_V2_r_amplitude_median,0.0,0.0,0.0,0.0,0.0
st_V2_r_amplitude_std,0.0,0.0,0.0,0.0,0.0
st_V2_r_amplitude_min,0.0,0.0,0.0,0.0,0.0
st_V1_st_j40_j0_ratio_min,0.0,0.0,0.0,0.0,0.0
st_V1_st_j40_j0_ratio_max,0.0,0.0,0.0,0.0,0.0
st_V1_st_monotonicity_std,0.0,0.0,0.0,0.0,0.0
st_V1_st_monotonicity_max,0.0,0.0,0.0,0.0,0.0
st_V3_st_j60_mean,0.0,0.0,0.0,0.0,0.0
st_V3_st_j60_median,0.0,0.0,0.0,0.0,0.0
st_V3_st_j60_min,0.0,0.0,0.0,0.0,0.0
st_V3_st_j60_max,0.0,0.0,0.0,0.0,0.0
st_V3_st_j40_mean,0.0,0.0,0.0,0.0,0.0
st_V3_st_j40_median,0.0,0.0,0.0,0.0,0.0
morph_V1_t_mean_mean,0.0,0.0,0.0,0.0,0.0
morph_V1_t_mean_std,0.0,0.0,0.0,0.0,0.0
morph_V1_t_mean_min,0.0,0.0,0.0,0.0,0.0
morph_V1_t_mean_max,0.0,0.0,0.0,0.0,0.0
morph_V1_t_mean_n_valid,0.0,0.0,0.0,0.0,0.0
st_V2_high_takeoff_gt_2mm_mean,0.0,0.0,0.0,0.0,0.0
st_V2_high_takeoff_gt_2mm_median,0.0,0.0,0.0,0.0,0.0
morph_V3_covedness_score_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V1_saddleback_score_max,0.0,0.0,0.0,0.0,0.0
morph_V1_saddleback_score_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V3_high_takeoff_gt_1mm_mean,0.0,0.0,0.0,0.0,0.0
morph_V3_high_takeoff_gt_1mm_min,0.0,0.0,0.0,0.0,0.0
morph_V3_high_takeoff_gt_1mm_max,0.0,0.0,0.0,0.0,0.0
morph_V3_high_takeoff_gt_1mm_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V3_trough_depth_between_humps_mean,0.0,0.0,0.0,0.0,0.0
st_V2_high_takeoff_gt_2mm_max,0.0,0.0,0.0,0.0,0.0
st_V2_high_takeoff_gt_2mm_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V1_second_hump_amplitude_mean,0.0,0.0,0.0,0.0,0.0
morph_V1_second_hump_amplitude_median,0.0,0.0,0.0,0.0,0.0
morph_V1_second_hump_amplitude_std,0.0,0.0,0.0,0.0,0.0
morph_V1_second_hump_amplitude_min,0.0,0.0,0.0,0.0,0.0
morph_V1_second_hump_amplitude_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V1_high_takeoff_gt_1mm_n_valid,0.0,0.0,0.0,0.0,0.0
st_V3_r_amplitude_median,0.0,0.0,0.0,0.0,0.0
morph_V1_t_inversion_indicator_mean,0.0,0.0,0.0,0.0,0.0
morph_V1_t_inversion_indicator_median,0.0,0.0,0.0,0.0,0.0
morph_V1_t_inversion_indicator_std,0.0,0.0,0.0,0.0,0.0
morph_V1_t_inversion_indicator_min,0.0,0.0,0.0,0.0,0.0
morph_V1_t_inversion_indicator_n_valid,0.0,0.0,0.0,0.0,0.0
st_V2_st_convexity_n_valid,0.0,0.0,0.0,0.0,0.0
sq_aVF_range,0.0,0.0,0.0,0.0,0.0
morph_V3_covedness_score_min,0.0,0.0,0.0,0.0,0.0
st_V3_r_amplitude_std,0.0,0.0,0.0,0.0,0.0
st_V2_st_area_above_baseline_mean,0.0,0.0,0.0,0.0,0.0
st_V2_st_slope_j0_j40_n_valid,0.0,0.0,0.0,0.0,0.0
st_V2_st_area_above_baseline_std,0.0,0.0,0.0,0.0,0.0
st_V3_j_point_confidence_std,0.0,0.0,0.0,0.0,0.0
st_V3_j_point_confidence_min,0.0,0.0,0.0,0.0,0.0
st_V3_j_point_confidence_max,0.0,0.0,0.0,0.0,0.0
st_V3_j_point_confidence_n_valid,0.0,0.0,0.0,0.0,0.0
st_V2_st_curvature_sign_max,0.0,0.0,0.0,0.0,0.0
st_V2_st_curvature_sign_n_valid,0.0,0.0,0.0,0.0,0.0
st_V3_st_j80_mean,0.0,0.0,0.0,0.0,0.0
st_V3_st_j80_n_valid,0.0,0.0,0.0,0.0,0.0
st_V1_st_convexity_median,0.0,0.0,0.0,0.0,0.0
st_V1_st_convexity_std,0.0,0.0,0.0,0.0,0.0
st_V1_st_convexity_min,0.0,0.0,0.0,0.0,0.0
st_V1_st_convexity_max,0.0,0.0,0.0,0.0,0.0
st_V1_st_convexity_n_valid,0.0,0.0,0.0,0.0,0.0
st_V3_st_j80_j0_ratio_mean,0.0,0.0,0.0,0.0,0.0
st_V3_st_j80_j0_ratio_median,0.0,0.0,0.0,0.0,0.0
st_V3_st_j80_j0_ratio_std,0.0,0.0,0.0,0.0,0.0
st_V3_st_j80_j0_ratio_min,0.0,0.0,0.0,0.0,0.0
st_V3_st_j80_j0_ratio_max,0.0,0.0,0.0,0.0,0.0
st_V3_st_j80_j0_ratio_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V1_trough_depth_between_humps_mean,0.0,0.0,0.0,0.0,0.0
st_V1_st_j20_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V3_t_peak_value_mean,0.0,0.0,0.0,0.0,0.0
morph_V3_t_peak_value_median,0.0,0.0,0.0,0.0,0.0
morph_V3_t_peak_value_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V2_second_hump_present_mean,0.0,0.0,0.0,0.0,0.0
morph_V2_second_hump_present_median,0.0,0.0,0.0,0.0,0.0
morph_V2_second_hump_present_std,0.0,0.0,0.0,0.0,0.0
morph_V2_second_hump_present_min,0.0,0.0,0.0,0.0,0.0
morph_V2_second_hump_present_max,0.0,0.0,0.0,0.0,0.0
morph_V2_second_hump_present_n_valid,0.0,0.0,0.0,0.0,0.0
st_V3_j_point_confidence_mean,0.0,0.0,0.0,0.0,0.0
st_V3_j_point_confidence_median,0.0,0.0,0.0,0.0,0.0
morph_V1_t_polarity_n_valid,0.0,0.0,0.0,0.0,0.0
st_V1_st_j80_j0_ratio_mean,0.0,0.0,0.0,0.0,0.0
st_V1_st_j80_j0_ratio_median,0.0,0.0,0.0,0.0,0.0
st_V1_st_j80_j0_ratio_n_valid,0.0,0.0,0.0,0.0,0.0
st_V2_high_takeoff_gt_1mm_median,0.0,0.0,0.0,0.0,0.0
st_V2_st_j80_mean,0.0,0.0,0.0,0.0,0.0
st_V2_st_j80_median,0.0,0.0,0.0,0.0,0.0
st_V2_st_j80_std,0.0,0.0,0.0,0.0,0.0
st_V2_st_j80_min,0.0,0.0,0.0,0.0,0.0
st_V2_st_j80_n_valid,0.0,0.0,0.0,0.0,0.0
st_V3_high_takeoff_gt_2mm_mean,0.0,0.0,0.0,0.0,0.0
sq_V3_mean,0.0,0.0,0.0,0.0,0.0
sq_V3_std,0.0,0.0,0.0,0.0,0.0
sq_V3_rms,0.0,0.0,0.0,0.0,0.0
sq_V3_min,0.0,0.0,0.0,0.0,0.0
st_V2_st_j40_j0_ratio_median,0.0,0.0,0.0,0.0,0.0
st_V2_st_j40_j0_ratio_std,0.0,0.0,0.0,0.0,0.0
st_V2_st_j40_j0_ratio_min,0.0,0.0,0.0,0.0,0.0
st_V2_st_j40_j0_ratio_max,0.0,0.0,0.0,0.0,0.0
st_V2_st_j40_j0_ratio_n_valid,0.0,0.0,0.0,0.0,0.0
st_V1_st_area_above_baseline_mean,0.0,0.0,0.0,0.0,0.0
morph_V2_t_polarity_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V3_t_mean_min,0.0,0.0,0.0,0.0,0.0
st_V2_rs_ratio_mean,0.0,0.0,0.0,0.0,0.0
st_V2_rs_ratio_median,0.0,0.0,0.0,0.0,0.0
st_V2_rs_ratio_min,0.0,0.0,0.0,0.0,0.0
st_V3_high_takeoff_gt_2mm_median,0.0,0.0,0.0,0.0,0.0
st_V3_high_takeoff_gt_2mm_std,0.0,0.0,0.0,0.0,0.0
st_V3_high_takeoff_gt_2mm_min,0.0,0.0,0.0,0.0,0.0
st_V3_high_takeoff_gt_2mm_max,0.0,0.0,0.0,0.0,0.0
st_V3_high_takeoff_gt_2mm_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V2_saddleback_score_n_valid,0.0,0.0,0.0,0.0,0.0
st_V3_st_j40_j0_ratio_std,0.0,0.0,0.0,0.0,0.0
st_V3_st_j40_j0_ratio_max,0.0,0.0,0.0,0.0,0.0
st_V3_st_j40_j0_ratio_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V3_saddleback_score_mean,0.0,0.0,0.0,0.0,0.0
sq_I_max,0.0,0.0,0.0,0.0,0.0
morph_V3_saddleback_score_std,0.0,0.0,0.0,0.0,0.0
morph_V3_saddleback_score_min,0.0,0.0,0.0,0.0,0.0
morph_V3_saddleback_score_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V3_high_takeoff_gt_2mm_median,0.0,0.0,0.0,0.0,0.0
st_V2_s_amplitude_median,0.0,0.0,0.0,0.0,0.0
morph_V2_high_takeoff_gt_1mm_min,0.0,0.0,0.0,0.0,0.0
morph_V2_high_takeoff_gt_1mm_max,0.0,0.0,0.0,0.0,0.0
morph_V2_high_takeoff_gt_1mm_n_valid,0.0,0.0,0.0,0.0,0.0
st_V3_high_takeoff_gt_1mm_mean,0.0,0.0,0.0,0.0,0.0
st_V3_high_takeoff_gt_1mm_median,0.0,0.0,0.0,0.0,0.0
st_V3_high_takeoff_gt_1mm_std,0.0,0.0,0.0,0.0,0.0
st_V3_high_takeoff_gt_1mm_min,0.0,0.0,0.0,0.0,0.0
st_V3_high_takeoff_gt_1mm_max,0.0,0.0,0.0,0.0,0.0
st_V3_high_takeoff_gt_1mm_n_valid,0.0,0.0,0.0,0.0,0.0
st_V1_high_takeoff_gt_1mm_median,0.0,0.0,0.0,0.0,0.0
morph_V2_trough_depth_between_humps_median,0.0,0.0,0.0,0.0,0.0
st_V1_high_takeoff_gt_1mm_n_valid,0.0,0.0,0.0,0.0,0.0
st_V1_high_takeoff_gt_2mm_max,0.0,0.0,0.0,0.0,0.0
st_V1_st_j40_std,0.0,0.0,0.0,0.0,0.0
st_V1_st_j40_n_valid,0.0,0.0,0.0,0.0,0.0
st_V2_st_j60_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V1_t_peak_value_max,0.0,0.0,0.0,0.0,0.0
st_V1_high_takeoff_gt_2mm_min,0.0,0.0,0.0,0.0,0.0
sq_V6_mean,0.0,0.0,0.0,0.0,0.0
sq_V6_std,0.0,0.0,0.0,0.0,0.0
sq_V6_rms,0.0,0.0,0.0,0.0,0.0
sq_V6_baseline_drift,0.0,0.0,0.0,0.0,0.0
st_V2_st_j40_mean,0.0,0.0,0.0,0.0,0.0
st_V3_st_curvature_sign_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V2_t_amplitude_median,0.0,0.0,0.0,0.0,0.0
morph_V2_t_polarity_max,0.0,0.0,0.0,0.0,0.0
st_V1_st_area_above_baseline_min,0.0,0.0,0.0,0.0,0.0
sq_aVF_baseline_drift,0.0,0.0,0.0,0.0,0.0
sq_V1_max,0.0,0.0,0.0,0.0,0.0
sq_V1_noise_energy,0.0,0.0,0.0,0.0,0.0
sq_V2_mean,0.0,0.0,0.0,0.0,0.0
st_V1_s_amplitude_max,0.0,0.0,0.0,0.0,0.0
st_V1_s_amplitude_n_valid,0.0,0.0,0.0,0.0,0.0
st_V1_j_point_amplitude_std,0.0,0.0,0.0,0.0,0.0
st_V1_j_point_amplitude_min,0.0,0.0,0.0,0.0,0.0
st_V1_j_point_amplitude_max,0.0,0.0,0.0,0.0,0.0
st_V1_j_point_amplitude_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V2_t_polarity_mean,0.0,0.0,0.0,0.0,0.0
morph_V2_t_polarity_median,0.0,0.0,0.0,0.0,0.0
morph_V2_t_polarity_std,0.0,0.0,0.0,0.0,0.0
morph_V2_t_polarity_min,0.0,0.0,0.0,0.0,0.0
st_V1_high_takeoff_gt_1mm_min,0.0,0.0,0.0,0.0,0.0
