feature,perm_importance_mean,perm_importance_std_within,perm_importance_fold_std,perm_importance_min,perm_importance_max,perm_stable
st_V2_st_monotonicity_std,-4.5977011494244084e-05,0.0001614659578981346,0.00010280772310343345,-0.00022988505747124633,2.590520390792032e-17,False
morph_V2_trough_depth_between_humps_std,-4.611144720035358e-05,0.0006374558305472441,0.0005815870284544737,-0.0006896551724137649,0.0005458089668615681,False
sq_V1_snr_proxy,-4.653155878201181e-05,0.0003669371609476991,0.0003691496175199875,-0.0006944444444444642,0.00022988505747127962,False
sq_V5_min,-4.953955770652164e-05,0.0005041745643033533,0.00024210695918130848,-0.00043859649122808265,0.00022988505747128702,False
st_V3_high_takeoff_gt_2mm_median,-5.116959064327631e-05,9.275275979861024e-05,0.00011441868305920302,-0.00025584795321638155,0.0,False
st_V1_st_curvature_sign_max,-5.1522484371840535e-05,0.00036693416491749445,0.00045685497255293464,-0.0006513409961685442,0.0006130268199233828,False
st_V1_st_area_above_baseline_max,-5.268199233714466e-05,0.000505990600861927,0.0005126311142215785,-0.000727969348658956,0.0006944444444444679,False
st_V2_st_j20_std,-5.458089668615606e-05,0.00026976592468349074,0.00012204659526315865,-0.0002729044834308173,3.700743415417188e-17,False
st_V1_st_j40_j0_ratio_max,-5.4580896686157545e-05,0.00022145200364021936,0.00010166397512987376,-0.0002339181286549863,0.0,False
st_V2_st_j80_j0_ratio_min,-5.458089668616199e-05,0.00021509729784224894,0.00012204659526318846,-0.0002729044834308766,6.661338147750939e-17,False
morph_V3_high_takeoff_gt_1mm_median,-5.847953216374435e-05,9.697733305133022e-05,0.00013076420921051774,-0.00029239766081872175,0.0,False
morph_V3_second_hump_amplitude_median,-5.953821334946448e-05,0.00015069314799795634,8.497767179283514e-05,-0.0001827485380117011,7.401486830834377e-18,False
sq_aVR_range,-5.9941520467839583e-05,0.00022142722426277207,8.531049392337743e-05,-0.0001827485380117011,2.960594732333751e-17,False
morph_V2_second_hump_amplitude_std,-6.13026819923353e-05,0.00010165899740552642,0.00013707696413791398,-0.00030651340996167654,0.0,False
st_V1_st_j40_j0_ratio_median,-6.170598911070006e-05,0.00025918842111288164,0.00011063045807736105,-0.00022988505747125742,3.8314176245213274e-05,False
sq_V6_mean,-6.237816764132227e-05,0.00017011636825942813,0.00013948182315787433,-0.0003118908382066114,0.0,False
sq_V2_std,-6.261343012704386e-05,0.00038537912604353464,0.0003647359801323732,-0.0006578947368421314,0.00034482758620691203,False
sq_I_baseline_drift,-6.266384351682958e-05,0.000936541224436218,0.0010601835996480616,-0.001877394636015269,0.0008576998050682349,False
sq_aVF_min,-6.654567453115545e-05,0.0003858291401606843,0.00014396708407826315,-0.00029239766081872175,7.662835249044135e-05,False
morph_V3_high_takeoff_gt_2mm_std,-6.79908583719624e-05,0.0012902519383607026,0.0003747155592017159,-0.0005068226120858074,0.0005116959064327557,False
morph_V2_t_amplitude_median,-6.815890300462852e-05,0.0004889399890950421,0.00047250316356383157,-0.0008771929824561653,0.00030651340996171725,False
st_V1_st_j60_median,-7.11164885393408e-05,0.0003350405416468089,0.0003618788471868617,-0.0006237816764132376,0.0003831417624521623,False
sq_V3_max,-7.556967130468271e-05,0.0005681781780802281,0.00026664778022862315,-0.0004980842911877059,0.00022988505747131293,False
morph_V2_high_takeoff_gt_1mm_std,-7.689722390266254e-05,0.00026461979770607926,0.00013272556149953127,-0.00030651340996164694,0.0,False
morph_V3_saddleback_score_n_valid,-7.733413994756244e-05,0.0003869363721675294,0.00021611873882795396,-0.00045977011494248156,7.309941520466934e-05,False
morph_V1_high_takeoff_gt_1mm_median,-7.743496672716122e-05,0.00025319419172506566,7.730696028744147e-05,-0.0001559454191033316,0.0,False
morph_V1_high_takeoff_gt_1mm_mean,-7.99220272904533e-05,0.00029464690732824473,0.0005925573242813823,-0.0010233918128655262,0.0006237816764132597,False
st_V1_st_slope_j0_j40_max,-8.28123949720842e-05,0.001162611033722551,0.0007078959724490194,-0.0009961685823754415,0.0008966861598440956,False
st_V1_st_j40_j0_ratio_n_valid,-8.402231632720285e-05,0.00021179758921184875,0.00023391716287919458,-0.0004980842911876689,7.79727095516547e-05,False
sq_aVR_snr_proxy,-8.560193587416887e-05,0.00030830853449361655,0.00033505005868008535,-0.000657894736842124,0.00022988505747127962,False
st_V2_j_point_amplitude_std,-8.576998050680758e-05,0.00017591445103591884,0.0001917875068420536,-0.00042884990253403793,0.0,False
morph_V2_covedness_score_median,-8.576998050682683e-05,0.00011272383855596591,0.0001917875068421008,-0.0004288499025341415,7.401486830834377e-18,False
st_V3_st_j60_min,-8.771929824561209e-05,0.00014546599957700426,0.0001961463138157791,-0.00043859649122808265,2.2204460492503132e-17,False
morph_V1_trough_depth_between_humps_max,-8.771929824561654e-05,0.00010743376064838808,0.0001961463138157766,-0.00043859649122808265,0.0,False
rr_std_ms,-8.913087315988312e-05,0.0008667226057298642,0.0007680014917021816,-0.0011494252873562353,0.0009961685823755414,False
st_V2_st_j60_min,-9.044162129460945e-05,0.00036657885374368116,0.0005268408601912115,-0.0009502923976608457,0.0004980842911877985,False
st_V3_j_point_amplitude_max,-9.195402298849779e-05,0.00014046209026684727,0.00020561544620685941,-0.00045977011494248893,0.0,False
morph_V3_t_polarity_std,-9.205484976808768e-05,0.000601271564207565,0.0007759411409095544,-0.0013409961685823682,0.0008040935672514848,False
morph_V2_covedness_score_min,-9.454191033138567e-05,0.000151394775887228,0.0002338064223204826,-0.0005116959064327631,3.898635477583475e-05,False
sq_V6_max,-9.457551925789937e-05,0.00029283877563101495,0.0007741252689159565,-0.001315789473684248,0.000842911877394692,False
morph_V3_t_peak_value_mean,-9.691133965178991e-05,0.00047410373065724393,0.00032401600045314766,-0.0006130268199232606,0.00023391812865497147,False
st_V2_st_slope_j0_j40_n_valid,-9.961685823753897e-05,0.00018470453322902918,0.000222750066724097,-0.0004980842911876948,0.0,False
morph_V1_second_hump_amplitude_std,-0.00010109565100488625,0.0005162891788845676,0.00024568313797592795,-0.00042884990253410824,0.00019157088122606636,False
st_V1_st_slope_j0_j40_n_valid,-0.00010304496874369667,0.00020909275805392475,0.0001904911143636582,-0.00043859649122808265,1.1102230246251566e-17,False
sq_aVF_baseline_drift,-0.00010727969348657939,0.0003142484597856623,0.00028466169534107846,-0.0006130268199233235,7.662835249042655e-05,False
sq_V5_baseline_drift,-0.00010727969348658531,0.00017541031635646647,0.0002398846872413462,-0.0005363984674329266,0.0,False
st_V3_st_slope_j20_j80_mean,-0.00010727969348658681,0.00011468681645283765,0.00023988468724134952,-0.000536398467432934,0.0,False
sq_V5_mean,-0.00010889292196007094,0.00017193941958471422,0.00020338038609597309,-0.0004678362573099726,3.700743415417188e-17,False
st_V1_st_j40_j0_ratio_min,-0.00010929622907842754,0.0004034589702229482,0.00026632931487943236,-0.0005847953216374584,3.8314176245268786e-05,False
morph_V2_t_inversion_indicator_n_valid,-0.00011112791557437904,0.0011589806573309327,0.001216241037050914,-0.0018713450292397868,0.0014424951267055786,False
morph_V2_t_inversion_indicator_max,-0.00011381662969686271,0.0008371313183951975,0.0006314281141732579,-0.0008406432748538399,0.0007797270955165247,False
morph_V3_second_hump_present_mean,-0.00011549707602340606,0.00042575987314937664,0.000327580004082341,-0.0006944444444444642,0.00011695906432743023,False
morph_V1_t_peak_value_median,-0.0001161524500907481,0.0007572537655085993,0.0004675876010657117,-0.0008187134502924113,0.00046783625730988375,False
st_V3_j_point_confidence_n_valid,-0.0001169590643274887,0.0002384430764663824,0.00026152841842103547,-0.0005847953216374435,0.0,False
st_V3_st_j80_mean,-0.00012260536398465063,0.0003991786763956823,0.0011501913156235074,-0.0019157088122604637,0.0013026819923371883,False
st_V2_s_amplitude_max,-0.0001226053639846662,0.000491474835198812,0.000365895368162842,-0.000766283524904173,0.00015325670498084198,False
st_V1_st_convexity_mean,-0.00012391611211937548,0.00024712171199881407,0.00029896381330020997,-0.000657894736842124,3.831417624524658e-05,False
morph_V1_t_polarity_mean,-0.00012673926194794942,0.0003726665799681469,0.00023091302747632166,-0.0003831417624520587,0.00011494252873566942,False
morph_V1_high_takeoff_gt_2mm_n_valid,-0.00012699132889694523,0.0005527547864464953,0.0009301076480965595,-0.0017178362573099903,0.0005847953216374657,False
st_V2_st_area_above_baseline_max,-0.00013026819923370292,0.00015344815627970861,0.0002912885487930706,-0.000651340996168559,4.4408920985006264e-17,False
morph_V1_saddleback_score_min,-0.00013040263493981462,0.00022717037034396134,0.00027032276162380675,-0.0006130268199232495,0.0,False
st_V2_st_convexity_min,-0.0001324695839214892,0.002025973338230246,0.001598899735745834,-0.0018713450292398496,0.002300194931773906,False
st_V3_st_j40_mean,-0.00013325939369496887,0.00036257777524766933,0.00030070191304479077,-0.000662768031189102,7.309941520468044e-05,False
sq_III_std,-0.00013384754990923916,0.0007754378937281316,0.0007554513745818409,-0.000881226053639735,0.0009356725146198971,False
st_V1_st_monotonicity_std,-0.0001433084627276893,0.0003925565984480309,0.0004802665975510684,-0.0008771929824561653,0.00042884990253416,False
morph_V2_t_mean_min,-0.00014987900786448996,0.0008692507148543154,0.0011358181976718325,-0.0019371345029240428,0.001187739463601567,False
sq_aVF_rms,-0.0001507864488808064,0.0003489818155959286,0.00016717117303947752,-0.0003831417624520328,0.0,False
morph_V1_high_takeoff_gt_2mm_median,-0.00015157625865430384,0.0013350940348752613,0.0012526941891712687,-0.0016081871345029846,0.0015594541910331494,False
st_V3_r_amplitude_std,-0.00015315587820123876,0.0006714472909174887,0.0005764828325701741,-0.0008040935672515033,0.0006513409961686293,False
st_V2_j_point_amplitude_median,-0.00015325670498083087,0.00028671704113210643,0.00034269241034477256,-0.0007662835249041618,7.401486830834377e-18,False
morph_V2_saddleback_score_median,-0.00015350877192982893,0.00015140581269889304,0.00034325604917760904,-0.0007675438596491446,0.0,False
st_V3_st_j40_std,-0.0001586005242992335,0.0004633461609456615,0.00018493525218457867,-0.0003654970760234022,0.0,False
sq_aVL_baseline_drift,-0.00015984405458088362,0.00047836222421075556,0.00044487591554079987,-0.0008771929824561653,0.0002681992337164929,False
st_V2_st_j80_min,-0.0001605498420380432,0.00042189836687585617,0.00037870705594288215,-0.0008040935672514848,0.00011494252873563981,False
morph_V1_second_hump_amplitude_n_valid,-0.00016091954022987427,0.00010534656770014223,0.0003598270308620235,-0.0008045977011493936,2.2204460492503132e-17,False
morph_V3_high_takeoff_gt_2mm_median,-0.00016374269005847635,0.00010719475309839142,0.0003661397857894321,-0.0008187134502923817,0.0,False
morph_V3_trough_depth_between_humps_std,-0.00016414599717684482,0.000486017465487946,0.0005968560047926645,-0.000996168582375434,0.00042884990253408233,False
st_V2_st_j80_mean,-0.00016797741480133318,0.0005637893085123021,0.0006780904900414364,-0.001111111111111059,0.0007309941520468044,False
st_V2_rs_ratio_max,-0.00016844793977279117,0.0006164143400635741,0.0008762338439383701,-0.000881226053639735,0.001286549707602358,False
sq_V3_std,-0.00016858237547892288,0.0002223300761480098,0.0003769616513792569,-0.0008429118773945995,0.0,False
st_V3_rs_ratio_min,-0.00017153996101364476,0.00017914001589304528,0.00038357501368417547,-0.0008576998050682275,3.7007434154171884e-18,False
sq_II_rms,-0.00018128654970759922,0.0002080991393575514,0.00047346757012601463,-0.0010233918128655262,0.00011695906432753015,False
morph_V1_second_hump_present_max,-0.00018150500773005246,0.0007211598577397187,0.00086276518597693,-0.001187739463601467,0.001059941520467796,False
st_V1_st_slope_j20_j80_std,-0.00018274853801169443,0.00017980078766447206,0.00040863815378287165,-0.0009137426900585055,3.3306690738754695e-17,False
st_V3_st_convexity_mean,-0.00018274853801170183,0.00021678032530386086,0.0004086381537828675,-0.0009137426900585055,0.0,False
st_V1_j_point_confidence_std,-0.00018461383343414408,0.0006973275288928673,0.0005202672085509483,-0.001111111111111048,0.00011494252873563981,False
morph_V3_second_hump_amplitude_std,-0.00018466424682397642,0.00026937099720999156,0.0010468663527188032,-0.0011695906432749315,0.0013793103448275963,False
morph_V3_high_takeoff_gt_1mm_mean,-0.00018469785575049892,0.00033696158197960664,0.0006786322661339214,-0.0013523391812865955,0.0004288499025341008,False
morph_V3_t_peak_value_std,-0.0001882435974994993,0.00014246648175401274,0.0005099662126226733,-0.0010964912280702066,0.00011695906432749315,False
morph_V3_covedness_score_std,-0.00018826040196275577,0.0004765878020709767,0.00029864757893033095,-0.0006513409961685479,3.898635477582735e-05,False
st_V3_st_slope_j20_j80_max,-0.00019298245614034852,0.0002828478705381544,0.0003173558725430519,-0.0007309941520468044,0.0,False
morph_V2_saddleback_score_min,-0.0001932513275525971,0.0008519071436100768,0.00038002780026172495,-0.0008576998050682312,7.662835249049316e-05,False
morph_V1_covedness_score_mean,-0.0001934697855750526,0.0004588469218223326,0.000303964288134366,-0.0006944444444444642,0.0,False
morph_V1_covedness_score_n_valid,-0.00019471331585669828,0.00041033949812507576,0.0005690779927433895,-0.0012061403508772236,0.00015594541910329457,False
st_V1_st_j40_j0_ratio_std,-0.00019736842105263719,0.00015350877192982893,0.00044132920608549737,-0.000986842105263186,0.0,False
st_V2_st_j20_mean,-0.0001990992807689588,0.00036687132144782995,0.0004672985918362193,-0.0010344827586206214,3.898635477582735e-05,False
sq_III_max,-0.00019983867715264318,0.0002568263406637043,0.0003188282432839448,-0.0007309941520468044,0.0,False
morph_V1_t_amplitude_min,-0.00020125025206694684,0.00031238277742739903,0.0002619848052098775,-0.0005458089668616421,0.0,False
sq_aVR_min,-0.0002017879948914181,0.0007814670039613959,0.000866429573769007,-0.0012475633528265936,0.0006896551724138722,False
sq_aVL_min,-0.00020224171539961737,0.000444028693358124,0.0002887709620065679,-0.0006213450292398171,0.0,False
st_V2_st_j20_min,-0.00020474558042615402,0.0007544833258462723,0.000704026328733374,-0.001169590643274887,0.0005747126436781954,False
st_V1_st_slope_j20_j80_n_valid,-0.00020486321166901595,0.00048242243255431196,0.0004936217493202769,-0.0010599415204678663,0.00019157088122606636,False
st_V1_j_point_confidence_max,-0.00020530012771393362,0.0006419400825986395,0.0004260329307137531,-0.0008576998050682757,0.00019493177387913674,False
cl_mean_st_j40_v1v3,-0.00020906432748538797,0.00022871745898196124,0.00031097766231694775,-0.0006944444444444642,0.0,False
st_V1_st_j60_mean,-0.0002105263157894699,0.00019430699094545478,0.00047075115315784203,-0.0010526315789473495,0.0,False
st_V3_st_curvature_sign_max,-0.00021091281844457595,0.0003618477794915805,0.0010223118812170318,-0.0019371345029240317,0.0008045977011494935,False
morph_V2_t_inversion_indicator_mean,-0.00021269409155072098,0.0003189739662406555,0.0004340320731877831,-0.000986842105263186,0.0,False
morph_V2_trough_depth_between_humps_max,-0.00021590374403440764,0.0009417681562116731,0.0018249920308280904,-0.0034099616858237,0.0009356725146198675,False
morph_V3_high_takeoff_gt_1mm_std,-0.00021929824561404133,0.00011324512708209144,0.0004903657845394415,-0.0010964912280702066,0.0,False
morph_V1_t_polarity_std,-0.0002212139544262929,0.0007985570213952081,0.0005295681457356205,-0.0008429118773945736,0.00031189083820658915,False
st_V2_st_slope_j0_j40_mean,-0.00022423875781407032,0.0003691711134492392,0.00038395388399445384,-0.0006896551724138018,0.0001532567049808531,False
morph_V2_high_takeoff_gt_1mm_n_valid,-0.00022660818713450938,0.00018333240064305275,0.0005067113106907563,-0.001133040935672547,0.0,False
st_V2_rs_ratio_min,-0.00023754789272029562,0.001036358892826245,0.001115892241532453,-0.0021442495126705557,0.0007662835249042469,False
st_V1_st_monotonicity_min,-0.00023815285339786238,0.0002159984024429999,0.0003399106871713367,-0.0007309941520468044,7.401486830834377e-18,False
morph_V3_t_mean_std,-0.00023830409356726166,0.00040175308430550374,0.0006713137638663968,-0.0014254385964912798,0.00023391812865490856,False
st_V1_st_j80_mean,-0.00024342945486321467,0.00039627137875853594,0.0004277125060192511,-0.0009502923976608457,7.797270955164359e-05,False
morph_V2_t_amplitude_max,-0.00024589971096322286,0.0005338045803800365,0.0007330048405327761,-0.0012792397660819077,0.0006627680311891204,False
st_V3_st_area_above_baseline_median,-0.00024625260469181087,0.0010860747280234285,0.0017354201809738727,-0.002962962962963034,0.0015708812260537255,False
sq_III_mean,-0.00024759696175304487,0.0007326248166856141,0.0007046381323395603,-0.001242690058479571,0.0007017543859649441,False
st_V2_st_monotonicity_mean,-0.00024773139745916254,0.0009618760744382214,0.0009152201639353497,-0.0013409961685822832,0.000974658869395606,False
morph_V1_second_hump_amplitude_max,-0.0002524198427102098,0.0005591371445964153,0.00043066357839176473,-0.0008406432748538251,0.00015325670498087898,False
st_V3_st_j40_max,-0.0002541507024265588,0.0005488261418426628,0.0013411559994057087,-0.00256704980842906,0.0008576998050681943,False
morph_V3_high_takeoff_gt_1mm_max,-0.00026053639846741473,0.00018518078120452098,0.0005825770975861382,-0.0013026819923371217,4.810966440042345e-17,False
sq_I_mean,-0.00026672044094912635,0.0008602016577478206,0.0012063847657904662,-0.002046783625731056,0.0008812260536398645,False
morph_V2_saddleback_score_n_valid,-0.00026819923371645293,0.00027340187528200816,0.0004334754214170244,-0.0009961685823754488,0.0,False
sq_III_noise_energy,-0.00026856893190831956,0.0009455596846915637,0.002040667017253909,-0.0033528265107213443,0.0023754789272031488,False
morph_V2_high_takeoff_gt_2mm_std,-0.0002694091550715694,0.0004918784394768511,0.0004337511339712021,-0.000996168582375434,0.0,False
st_V2_rs_ratio_n_valid,-0.0002768535322981617,0.0005703322017199324,0.00041835170306039416,-0.000996168582375408,3.8314176245213274e-05,False
st_V3_st_curvature_sign_std,-0.00027707199032062687,0.0003772330307508805,0.0006714678975295859,-0.0014619883040936088,0.00019157088122607376,False
morph_V1_high_takeoff_gt_2mm_std,-0.00028315520602271977,0.0012631292428543683,0.0010971470884679681,-0.0016764132553607203,0.0011695906432748723,False
st_V1_high_takeoff_gt_2mm_median,-0.00028377697116354516,0.0005734276487847341,0.000390743465384008,-0.0007675438596491705,0.0,False
sq_V2_snr_proxy,-0.00028411306042885073,0.00036966556953626286,0.0004147872069584412,-0.0009137426900585092,0.0,False
morph_V3_covedness_score_min,-0.0002850877192982537,0.00027243633265474786,0.0006374755199012739,-0.0014254385964912685,0.0,False
st_V2_st_j40_min,-0.000288078913759493,0.0010010795123260145,0.0005865654278485256,-0.001059941520467859,0.0005068226120857555,False
st_V1_s_amplitude_std,-0.0002942797607044434,0.0006333401648505898,0.0005369996376799641,-0.0008966861598441252,0.0002681992337164892,False
st_V2_r_amplitude_n_valid,-0.0003035558244269546,0.00042736976531431716,0.0005967994537153277,-0.001364522417153972,1.4802973661668754e-17,False
st_V1_s_amplitude_max,-0.00030614371176984623,0.0002606733336836036,0.0004559067360063457,-0.0008045977011493936,7.797270955164729e-05,False
st_V2_high_takeoff_gt_1mm_n_valid,-0.0003074544599045311,0.00016790179435989837,0.0005478278942491211,-0.0012643678160919158,0.0,False
morph_V1_saddleback_score_max,-0.00030918531962089563,0.0010240614657914143,0.0008953644331697316,-0.0011695906432749425,0.001034482758620736,False
st_V2_st_slope_j0_j40_max,-0.0003093533642535352,0.0008791474032052215,0.0025316353194811043,-0.004559386973180017,0.0020306513409961997,False
morph_V1_saddleback_score_std,-0.00031417624521071924,0.0007190903077412186,0.0003681169015083621,-0.0008771929824561653,0.0,False
st_V1_j_point_confidence_median,-0.00032320024198424796,0.0007258341574284193,0.000744140748852636,-0.001379310344827526,0.0005747126436782397,False
morph_V3_t_peak_value_min,-0.00032597297842305845,0.0005236104048746644,0.0005702509422465675,-0.0013026819923371107,3.8314176245220674e-05,False
st_V1_st_j40_max,-0.00032654433017409673,0.0005725499114333022,0.0003747304578065329,-0.0008966861598440808,0.0,False
morph_V1_second_hump_present_std,-0.00033444242790881505,0.00101391392796397,0.001029990315116082,-0.0016475095785440117,0.0011695906432749278,False
morph_V2_high_takeoff_gt_1mm_max,-0.00033625730994153003,0.0001766527189122063,0.000751894202960477,-0.0016812865497076502,0.0,False
morph_V1_covedness_score_max,-0.0003392316999394928,0.0004589056718045711,0.0009931878001612098,-0.0021052631578947173,0.00025584795321638155,False
st_V2_high_takeoff_gt_1mm_mean,-0.0003392821133292608,0.001028273034920021,0.0008033135812600875,-0.0013409961685822795,0.0005363984674330302,False
morph_V1_t_polarity_min,-0.00034119782214156496,0.0004886855016803403,0.0005180699324246368,-0.0011695906432749167,0.0,False
st_V3_st_j40_n_valid,-0.0003508771929824654,0.0003823595564509457,0.0007845852552631047,-0.001754385964912327,0.0,False
st_V2_st_j20_max,-0.00035558244269677064,0.0012950209378618006,0.001601522726682542,-0.0031189083820663582,0.0010344827586207471,False
morph_V2_t_amplitude_std,-0.00035953149156413343,0.0010086006917045917,0.0012694407687139813,-0.002452107279693409,0.0008406432748538251,False
morph_V3_second_hump_amplitude_max,-0.0003597331451233339,0.0006074721609279569,0.0009073262166945912,-0.001352339181286588,0.0007797270955165951,False
morph_V1_t_peak_value_max,-0.00036208576998051435,0.0003034999766495579,0.0006494924062956703,-0.0014985380116959454,0.0,False
st_V2_j_point_confidence_median,-0.000376705653021443,0.0011522981612079844,0.0010141040594924395,-0.001598440545808962,0.0005747126436781991,False
st_V3_rs_ratio_mean,-0.0003789742555622737,0.000981471682706946,0.0005276358276684597,-0.0011695906432749093,0.00019493177387913674,False
morph_V3_second_hump_present_std,-0.00038073872420513633,0.0010513179009108233,0.001800761645276886,-0.003295019157088034,0.0013255360623781003,False
st_V2_j_point_amplitude_n_valid,-0.0003877125764603025,0.0005728714144839505,0.0009795151284987976,-0.0020467836257310524,0.000498084291187791,False
st_V2_st_area_above_baseline_std,-0.00039080459770113026,0.00024616560764366283,0.0007519736659216218,-0.0017241379310343936,0.0,False
sq_V3_baseline_drift,-0.0004006184042481616,0.0004691037420350078,0.0011870828904722022,-0.0023391812865497666,0.000842911877394692,False
st_V3_st_curvature_sign_min,-0.00040688646904618814,0.0005297542275555049,0.0010660980283102128,-0.0023026315789474337,0.0002681992337164929,False
morph_V1_t_peak_value_mean,-0.0004083820662768134,0.0003451644616235219,0.0004510944057333605,-0.0009502923976608457,0.0,False
st_V3_r_amplitude_n_valid,-0.0004291859917993997,0.0012489652487808144,0.0014544012391866522,-0.002777777777777816,0.0009356725146199044,False
st_V2_st_j80_j0_ratio_max,-0.0004521072796934574,0.0005814696505764745,0.0006227674413265365,-0.001226053639846684,4.810966440042345e-17,False
st_V1_st_monotonicity_median,-0.00045977011494249717,0.0002278324712232759,0.0006575096667329186,-0.001417624521072669,0.0,False
morph_V1_saddleback_score_mean,-0.00046647509578544056,0.0005108299766815024,0.0015112107505947671,-0.0028143274853801897,0.0012865497076023655,False
morph_V2_t_peak_value_n_valid,-0.00046894535188546507,0.0011480631292481293,0.0019079244095472838,-0.003547758284600344,0.0016764132553605464,False
st_V2_st_j20_median,-0.0004709450830140612,0.0007122516050532393,0.0012728003354458065,-0.0027412280701754905,0.00019493177387911823,False
sq_V4_snr_proxy,-0.000479498554816149,0.0016980008591567486,0.0015680645266390558,-0.003001949317738865,0.001226053639846795,False
cl_max_st_j40_v1v3,-0.0005038650265510794,0.0006275019759052281,0.0007398998267736839,-0.0016764132553607424,0.0,False
sq_aVR_std,-0.0005202493782348805,0.000398095765670575,0.0006233920925321595,-0.001352339181286588,7.662835249042655e-05,False
morph_V3_t_peak_value_median,-0.0005268031189083922,0.00033883082458166205,0.0011562967893929605,-0.002595029239766137,0.0,False
morph_V3_t_mean_mean,-0.0005630335417086559,0.0016101264433565359,0.0004315624435890657,-0.001226053639846673,-0.00011494252873559911,False
morph_V2_t_amplitude_n_valid,-0.0005701754385964926,0.0005208044775016779,0.0012749510398025478,-0.0028508771929825222,5.921189464667501e-17,False
st_V3_st_area_above_baseline_std,-0.0006081535255763937,0.0016413425361424343,0.0029548065707250735,-0.0054580896686160394,0.001988304093567313,False
st_V2_st_slope_j0_j40_std,-0.0006132284734825426,0.000929546227810372,0.0010591439701828139,-0.002027290448343037,0.0007407407407407196,False
morph_V3_trough_depth_between_humps_max,-0.0006336963097398633,0.0007347057988756503,0.0008846070418276476,-0.001827485380117022,0.0,False
morph_V1_covedness_score_std,-0.0006431236136317782,0.0010553118425644752,0.002319159135854716,-0.0039839181286550176,0.0023391812865497003,False
sq_V2_max,-0.0006532399005175697,0.0008927057455893931,0.0008397339008729997,-0.0018323586744638928,0.00015594541910329457,False
st_V1_st_j20_mean,-0.0006604322107951759,0.0012568450160352904,0.00264038186738596,-0.0051072124756335125,0.0014985380116958565,False
st_V3_st_j20_std,-0.0006725650332728161,0.000670543653922769,0.0008876670011444472,-0.0019923371647509163,0.0,False
morph_V1_covedness_score_min,-0.0006871345029239835,0.0005514200123938723,0.0015364794582235718,-0.003435672514619947,2.960594732333751e-17,False
morph_V3_t_inversion_indicator_n_valid,-0.0007443368958795553,0.0007197094136986378,0.0020885206747034853,-0.004459064327485463,0.0005458089668616199,False
st_V1_st_j40_median,-0.0007469583921489352,0.0011986507782697953,0.002572114329470867,-0.005302144249512634,0.0008429118773946476,False
st_V3_st_j40_j0_ratio_median,-0.0007476305706795798,0.0006493295464789835,0.0011938407907642389,-0.002850877192982515,0.0,False
morph_V3_t_polarity_min,-0.0007660818713450368,0.0005008979771216355,0.0010712294684732055,-0.002222222222222218,0.0,False
st_V3_r_amplitude_max,-0.0008040935672514862,0.0005224432798483584,0.0012512604363029175,-0.002850877192982478,0.0,False
st_V2_j_point_amplitude_max,-0.0008064125831820805,0.0014294473745933944,0.0019737167904560903,-0.0036549707602339778,0.0012260536398468358,False
st_V2_st_curvature_sign_median,-0.0008124621899576613,0.0010353020346994687,0.0018379442658888205,-0.0037037037037037646,0.0010136452241715332,False
morph_V2_trough_depth_between_humps_n_valid,-0.0008134704577535638,0.001541972813234762,0.0033899418921523416,-0.006781609195402257,0.0014814814814814391,False
st_V2_rs_ratio_mean,-0.0008192007797271058,0.0005557041373546517,0.001810073320304774,-0.004057017543859698,0.0,False
st_V2_st_convexity_std,-0.0008948040599583198,0.0013191154054425654,0.0016455926722807556,-0.0029501915708811627,0.0006627680311890057,False
st_V1_st_curvature_sign_std,-0.0009408146803791236,0.00168170983982184,0.0025251505944078505,-0.005380116959064403,0.0006896551724138277,False
st_V2_st_j60_median,-0.0010275593197553016,0.0011628130051644376,0.001359320535179697,-0.0033625730994152484,8.511709855459534e-17,False
morph_V2_high_takeoff_gt_1mm_median,-0.0010467836257310032,0.0008690930722371395,0.0020251760228532506,-0.004532163742690098,0.0003898635477583031,False
morph_V2_t_peak_value_median,-0.00108024131209247,0.001551111831467805,0.002511795443747818,-0.005380116959064292,0.001111111111111196,False
morph_V1_high_takeoff_gt_1mm_min,-0.0011533743362237107,0.0008445897166014661,0.0020376445122986127,-0.0047149122807018185,0.0,False
morph_V3_second_hump_present_min,-0.0012992706862942666,0.001425372141948299,0.0013214639331682965,-0.003274853801169549,-0.00011494252873562871,False
sq_I_noise_energy,-0.0023534482758620833,0.0018391115307346123,0.007304310290953689,-0.015314327485380167,0.0022605363984675164,False
